"protein_id","n_valid","loess_corr","loess_corr_abs","loess_mae_z","loess_converged","effective_span","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X14645.253",366,-0.459166705524223,0.459166705524223,1.3715548710246,TRUE,0.75,4524,"GSTA4","Glutathione S-transferase A4","GSTA4","O15217"
"X8851.42",363,-0.459642555625666,0.459642555625666,1.40975149424024,TRUE,0.75,4525,"FAM171B","Protein FAM171B:Extracellular domain","F171B:ECD","Q6P995"
"X6054.6",364,-0.461256835475685,0.461256835475685,1.33531770719751,TRUE,0.75,4526,"NXPH3","Neurexophilin-3","NXPH3","O95157"
"X12668.7",363,-0.461310575162979,0.461310575162979,1.3743193579985,TRUE,0.75,4527,"VPS4B","Vacuolar protein sorting-associated protein 4B","VPS4B","O75351"
"X25947.116",365,-0.461821320081075,0.461821320081075,1.60774003600179,TRUE,0.75,4528,"PIK3C3","Phosphatidylinositol 3-kinase catalytic subunit type 3","PK3C3","Q8NEB9"
"X12466.7",366,-0.461859800190114,0.461859800190114,1.32762415487986,TRUE,0.75,4529,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1","P09651"
"X4981.6",365,-0.461940861334894,0.461940861334894,1.73889539419343,TRUE,0.75,4530,"DSC3","Desmocollin-3","DSC3","Q14574"
"X22013.6",363,-0.462333488091503,0.462333488091503,1.46424356441874,TRUE,0.75,4531,"RASSF2","Ras association domain-containing protein 2","RASF2","P50749"
"X8697.38",368,-0.462443917032847,0.462443917032847,1.43981710544345,TRUE,0.75,4532,"GPC1","Glypican-1","Glypican 1","P35052"
"X18813.15",368,-0.462447529074528,0.462447529074528,1.57394414171654,TRUE,0.75,4533,"DDX19A","ATP-dependent RNA helicase DDX19A","DD19A","Q9NUU7"
"X25468.5",365,-0.464257179258583,0.464257179258583,1.58800086767505,TRUE,0.75,4534,"SOX9","SOX-9","SOX-9","P48436"
"X12954.71",351,-0.464328446454199,0.464328446454199,1.52987158667148,TRUE,0.75,4535,"PPARA","Peroxisome proliferator-activated receptor alpha","PPARa","Q07869"
"X9607.39",364,-0.464381353540913,0.464381353540913,1.40902964181899,TRUE,0.75,4536,"PRR27","Proline-rich protein 27","CD040","Q6MZM9"
"X17768.50",363,-0.464383373647352,0.464383373647352,1.50049689669364,TRUE,0.75,4537,"HAO1","Hydroxyacid oxidase 1","HAOX1","Q9UJM8"
"X23202.78",367,-0.464591218261363,0.464591218261363,1.37574283271657,TRUE,0.75,4538,"ART5","Ecto-ADP-ribosyltransferase 5","NAR5","Q96L15"
"X23291.18",362,-0.465328458151407,0.465328458151407,1.21941558021687,TRUE,0.75,4539,"PID1","PTB-containing, cubilin and LRP1-interacting protein","PCLI1","Q7Z2X4"
"X17345.12",366,-0.465814337695131,0.465814337695131,1.45916197939009,TRUE,0.75,4540,"ZADH2","Prostaglandin reductase 3","ZADH2","Q8N4Q0"
"X23664.17",365,-0.465889493578043,0.465889493578043,1.27501999878463,TRUE,0.75,4541,"RTKN","Rhotekin","RTKN","Q9BST9"
"X22533.95",364,-0.466001713186246,0.466001713186246,1.54817529019709,TRUE,0.75,4542,"PPP1R10","Serine/threonine-protein phosphatase 1 regulatory subunit 10","PP1RA","Q96QC0"
"X11425.31",366,-0.466260801944273,0.466260801944273,1.4226243209077,TRUE,0.75,4543,"RUFY1","RUN and FYVE domain-containing protein 1","RUFY1","Q96T51"
"X10714.7",365,-0.466464759937967,0.466464759937967,1.46920071280728,TRUE,0.75,4544,"ACE","Angiotensin-converting enzyme","ACE","P12821"
"X11988.24",363,-0.466562663902515,0.466562663902515,1.5075562379176,TRUE,0.75,4545,"PTPRH","Receptor-type tyrosine-protein phosphatase H","PTPRH","Q9HD43"
"X9956.7",368,-0.467364240209441,0.467364240209441,1.50114466134808,TRUE,0.75,4546,"ADAM15","Disintegrin and metalloproteinase domain-containing protein 15:Cytoplasmic domain","ADA15:CD","Q13444"
"X13624.17",367,-0.467750227087141,0.467750227087141,1.47394457047786,TRUE,0.75,4547,"NADK","NAD kinase","NADK","O95544"
"X2857.70",363,-0.468080003151192,0.468080003151192,1.57823126116563,TRUE,0.75,4548,"NR3C1","Glucocorticoid receptor","Glucocorticoid receptor","P04150"
"X10743.13",366,-0.46876842674938,0.46876842674938,1.41597138329458,TRUE,0.75,4549,"SLITRK1","SLIT and NTRK-like protein 1","SLIK1","Q96PX8"
"X23273.42",364,-0.469161244473817,0.469161244473817,1.49088479466377,TRUE,0.75,4550,"C22orf23","UPF0193 protein EVG1","EVG1","Q9BZE7"
"X17739.1",352,-0.469436407208597,0.469436407208597,1.44768017151817,TRUE,0.75,4551,"HADH","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial","HCDH","Q16836"
"X6504.65",365,-0.46944448146289,0.46944448146289,1.57570791065094,TRUE,0.75,4552,"LOXL2","Lysyl oxidase homolog 2","Lysyl oxidase-like protein 2","Q9Y4K0"
"X24286.48",357,-0.469743852282008,0.469743852282008,1.42845799322348,TRUE,0.75,4553,"MEIG1","Meiosis expressed gene 1 protein homolog","MEIG1","Q5JSS6"
"X21437.77",362,-0.4700049090063,0.4700049090063,1.58901393303269,TRUE,0.75,4554,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT","P16455"
"X8818.13",361,-0.470836379998875,0.470836379998875,1.68324611625166,TRUE,0.75,4555,"IFNGR2","Interferon gamma receptor 2:Cytoplasmic domain","INGR2:CD","P38484"
"X13603.7",365,-0.472446886288688,0.472446886288688,1.48446499840633,TRUE,0.75,4556,"RFESD","Rieske domain-containing protein","RFESD","Q8TAC1"
"X8107.12",366,-0.472506341433087,0.472506341433087,1.32868616449504,TRUE,0.75,4557,"TMEM234","Transmembrane protein 234","TM234","Q8WY98"
"X9087.8",362,-0.472772217427617,0.472772217427617,1.52603504752442,TRUE,0.75,4558,"NHLRC3","NHL repeat-containing protein 3","NHLC3","Q5JS37"
"X23034.13",368,-0.473281486889734,0.473281486889734,1.4767300284297,TRUE,0.75,4559,"SORCS3","VPS10 domain-containing receptor SorCS3","SORC3","Q9UPU3"
"X25080.16",365,-0.473429394329059,0.473429394329059,1.48676155138167,TRUE,0.75,4560,"UGT2B15","UDP-glucuronosyltransferase 2B15","UDB15","P54855"
"X3480.7",367,-0.47382364098191,0.47382364098191,1.40254959865848,TRUE,0.75,4561,"DUSP3","Dual specificity protein phosphatase 3","DUS3","P51452"
"X21929.53",363,-0.474051409323787,0.474051409323787,1.50001877344172,TRUE,0.75,4562,"UBE2D3|UBB","UB2D3/PolyUbiquitin K48","UB2D3/ PolyUbiquitin K48","P61077|P0CG47"
"X11338.49",367,-0.474342134092834,0.474342134092834,1.46476703815362,TRUE,0.75,4563,"BLK","Tyrosine-protein kinase BLK","BLK","P51451"
"X2611.72",368,-0.474695721608871,0.474695721608871,1.50565383605096,TRUE,0.75,4564,"TYRO3","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418"
"X8347.222",367,-0.474809441629652,0.474809441629652,1.61337436740616,TRUE,0.75,4565,"DEFB129","Beta-defensin 129","DB129","Q9H1M3"
"X9261.14",368,-0.475643521345722,0.475643521345722,1.4481873469808,TRUE,0.75,4566,"EPHB6","Ephrin type-B receptor 6","EphB6","O15197"
"X4973.18",365,-0.476386385861434,0.476386385861434,1.53698343269353,TRUE,0.75,4567,"BIRC3","Baculoviral IAP repeat-containing protein 3","cIAP-2","Q13489"
"X9884.8",362,-0.477358966208607,0.477358966208607,1.48196996235594,TRUE,0.75,4568,"PPIL1","Peptidyl-prolyl cis-trans isomerase-like 1","PPIL1","Q9Y3C6"
"X5634.39",363,-0.477783740616996,0.477783740616996,1.43632185551948,TRUE,0.75,4569,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","OFUT1","Q9H488"
"X8778.3",368,-0.477862759753957,0.477862759753957,1.51292392648608,TRUE,0.75,4570,"NOG","Noggin","Noggin","Q13253"
"X21109.1",367,-0.478068104915923,0.478068104915923,1.44066019696472,TRUE,0.75,4571,"CFAP36","Cilia- and flagella-associated protein 36","CFA36","Q96G28"
"X3010.53",368,-0.478564459051006,0.478564459051006,1.55040089616464,TRUE,0.75,4572,"TSLP","Thymic stromal lymphopoietin","TSLP","Q969D9"
"X18909.11",363,-0.479131886896312,0.479131886896312,1.58027369878938,TRUE,0.75,4573,"EXOSC8","Exosome complex component RRP43","EXOS8","Q96B26"
"X24929.26",363,-0.479812910950806,0.479812910950806,1.52247530274312,TRUE,0.75,4574,"SOX6","Transcription factor SOX-6","SOX6","P35712"
"X3881.49",367,-0.480509952324738,0.480509952324738,1.24876727969462,TRUE,0.75,4575,"DYNLL1","Dynein light chain 1, cytoplasmic","DLC8","P63167"
"X21240.6",356,-0.481220501495032,0.481220501495032,1.45545561015426,TRUE,0.75,4576,"AMT","Aminomethyltransferase, mitochondrial","GCST","P48728"
"X14057.68",363,-0.482062610101951,0.482062610101951,1.292824602896,TRUE,0.75,4577,"TNFSF15","Tumor necrosis factor ligand superfamily member 15","TNFSF15","O95150"
"X20386.15",350,-0.482375313347045,0.482375313347045,1.3496061025762,TRUE,0.75,4578,"PTRHD1","Putative peptidyl-tRNA hydrolase PTRHD1","PTRD1","Q6GMV3"
"X7770.25",362,-0.482588756215772,0.482588756215772,1.47647678457259,TRUE,0.75,4579,"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","NFU1","Q9UMS0"
"X7871.16",368,-0.482920099711615,0.482920099711615,1.50839830792388,TRUE,0.75,4580,"TMEM132A","Transmembrane protein 132A","T132A","Q24JP5"
"X7880.9",365,-0.48309840663132,0.48309840663132,1.30559834809398,TRUE,0.75,4581,"PSMA1","Proteasome subunit alpha type-1","PSA1","P25786"
"X6651.74",367,-0.483280841035616,0.483280841035616,1.5221247961682,TRUE,0.75,4582,"UBB","PolyUbiquitin K48-linked","PolyUbiquitin K48","P0CG47"
"X7803.4",368,-0.483548835766726,0.483548835766726,1.50175211803852,TRUE,0.75,4583,"CHST1","Carbohydrate sulfotransferase 1","CHST1","O43916"
"X10039.32",330,-0.483751698279672,0.483751698279672,1.477526292344,TRUE,0.75,4584,"PNP","Purine nucleoside phosphorylase","PNP","P00491"
"X21687.3",365,-0.48383615450698,0.48383615450698,1.42601134132534,TRUE,0.75,4585,"ELFN2","Protein phosphatase 1 regulatory subunit 29","PPR29","Q5R3F8"
"X9300.13",364,-0.484010922107389,0.484010922107389,1.41421512893593,TRUE,0.75,4586,"NECTIN1","Nectin-1, isoform gamma:Extracellular domain","nectin-1 gamma:ECD","Q15223"
"X24011.27",360,-0.484724974432736,0.484724974432736,1.46317630978847,TRUE,0.75,4587,"VSIG10L","V-set and immunoglobulin domain-containing protein 10-like","VS10L","Q86VR7"
"X23345.2",367,-0.484861903776925,0.484861903776925,1.2433872057293,TRUE,0.75,4588,"NECAB1","N-terminal EF-hand calcium-binding protein 1","NECA1","Q8N987"
"X9412.52",367,-0.485598918284681,0.485598918284681,1.46562558963721,TRUE,0.75,4589,"ACVR2B","Activin receptor type-2B","Activin RIIB","Q13705"
"X5491.12",367,-0.485644920961031,0.485644920961031,1.40130616013871,TRUE,0.75,4590,"SPOCK2","Testican-2","Testican-2","Q92563"
"X5017.19",366,-0.4856996763133,0.4856996763133,1.34190577705363,TRUE,0.75,4591,"PRDX5","Peroxiredoxin-5, mitochondrial","Peroxiredoxin-5","P30044"
"X23301.2",366,-0.485864428734447,0.485864428734447,1.46375651136314,TRUE,0.75,4592,"MSX2","MSX-2","MSX-2","P35548"
"X2858.29",366,-0.486808556988764,0.486808556988764,1.44678387984151,TRUE,0.75,4593,"HAT1","Histone acetyltransferase type B catalytic subunit","Hat1","O14929"
"X7812.11",355,-0.487261265666663,0.487261265666663,1.52768260942996,TRUE,0.75,4594,"S100A9","Protein S100-A9","calgranulin B","P06702"
"X14696.45",368,-0.487709426176611,0.487709426176611,1.23449639976677,TRUE,0.75,4595,"TPSB2","Tryptase beta-2","TPSB2","P20231"
"X6455.52",368,-0.487723633540552,0.487723633540552,1.47691756822997,TRUE,0.75,4596,"HAPLN4","Hyaluronan and proteoglycan link protein 4","HPLN4","Q86UW8"
"X9790.28",367,-0.488046162526353,0.488046162526353,1.45067385776044,TRUE,0.75,4597,"BRSK2","Serine/threonine-protein kinase BRSK2","BR serine/threonine kinase 2","Q8IWQ3"
"X20066.19",367,-0.488293252741221,0.488293252741221,1.42256693255929,TRUE,0.75,4598,"FZD5","Frizzled-5","Frizzled-5","Q13467"
"X18220.141",368,-0.489288610799138,0.489288610799138,1.51348216090792,TRUE,0.75,4599,"SRA1","Steroid receptor RNA activator 1","SRA1","Q9HD15"
"X8328.9",365,-0.49023725356833,0.49023725356833,1.56331953220689,TRUE,0.75,4600,"ETNK1","Ethanolamine kinase 1","EKI1","Q9HBU6"
"X21319.196",367,-0.490580993694604,0.490580993694604,1.55447313862559,TRUE,0.75,4601,"MRM1","rRNA methyltransferase 1, mitochondrial","MRM1","Q6IN84"
"X4224.7",368,-0.492505254316631,0.492505254316631,1.6153870539673,TRUE,0.75,4602,"SYNCRIP","Heterogeneous nuclear ribonucleoprotein Q","HNRPQ","O60506"
"X12991.49",368,-0.494083716530822,0.494083716530822,1.4198579825352,TRUE,0.75,4603,"CUL9","Cullin-9","CUL9","Q8IWT3"
"X5852.6",357,-0.494510326157339,0.494510326157339,1.4383202942129,TRUE,0.75,4604,"S100A12","Protein S100-A12","S100A12","P80511"
"X12990.39",367,-0.495427058721849,0.495427058721849,1.56426153281599,TRUE,0.75,4605,"MAP3K3","Mitogen-activated protein kinase kinase kinase 3","MAP3K3","Q99759"
"X19372.7",367,-0.495618427960585,0.495618427960585,1.51367997161023,TRUE,0.75,4606,"MDGA2","MAM domain-containing glycosylphosphatidylinositol anchor protein 2","MDGA2","Q7Z553"
"X23639.93",366,-0.496710878175333,0.496710878175333,1.39091093837667,TRUE,0.75,4607,"NPEPL1","Probable aminopeptidase NPEPL1","PEPL1","Q8NDH3"
"X6086.15",368,-0.496722674182282,0.496722674182282,1.52712623488401,TRUE,0.75,4608,"CHRDL2","Chordin-like protein 2","CRDL2","Q6WN34"
"X24655.23",365,-0.497309067827532,0.497309067827532,1.56950986205461,TRUE,0.75,4609,"RILPL2","RILP-like protein 2","RIPL2","Q969X0"
"X21674.132",366,-0.497673565887811,0.497673565887811,1.4484943430988,TRUE,0.75,4610,"BTN1A1","Butyrophilin subfamily 1 member A1","Butyrophilin 1A1","Q13410"
"X9603.9",363,-0.497700957075249,0.497700957075249,1.42867463565055,TRUE,0.75,4611,"IL22RA1","Interleukin-22 receptor subunit alpha-1","IL22RA1","Q8N6P7"
"X5384.67",359,-0.498341126788802,0.498341126788802,1.46508353410658,TRUE,0.75,4612,"BRF1","Transcription factor IIIB 90 kDa subunit","BRF-1","Q92994"
"X6263.77",368,-0.498672695083963,0.498672695083963,1.44397054980033,TRUE,0.75,4613,"PLTP","Phospholipid transfer protein","PLTP","P55058"
"X23367.8",366,-0.499363654287614,0.499363654287614,1.2681554303688,TRUE,0.75,4614,"ANKRD40","Ankyrin repeat domain-containing protein 40","ANR40","Q6AI12"
"X3538.26",364,-0.499407413858528,0.499407413858528,1.51115110833104,TRUE,0.75,4615,"DDC","Aromatic-L-amino-acid decarboxylase","dopa decarboxylase","P20711"
"X11381.56",362,-0.49965133577042,0.49965133577042,1.61525587686751,TRUE,0.75,4616,"PRPS1","Ribose-phosphate pyrophosphokinase 1","PRPS1","P60891"
"X22503.24",368,-0.500138461597736,0.500138461597736,1.57358272308959,TRUE,0.75,4617,"MKX","Homeobox protein Mohawk","MKX","Q8IYA7"
"X22033.7",363,-0.500265254252065,0.500265254252065,1.65173978918627,TRUE,0.75,4618,"WAS","Wiskott-Aldrich syndrome protein","WASP","P42768"
"X11563.51",365,-0.500440457641598,0.500440457641598,1.46570678645417,TRUE,0.75,4619,"SYTL4","Synaptotagmin-like protein 4:Ca2+-dependent membrane-targeting module 2","SYTL4:C2 2","Q96C24"
"X24722.13",364,-0.501260129652082,0.501260129652082,1.49543253497792,TRUE,0.75,4620,"SPIN3","Spindlin-3","SPIN3","Q5JUX0"
"X23294.19",367,-0.501265898076299,0.501265898076299,1.26097332211847,TRUE,0.75,4621,"MLX","Max-like protein X","MLX","Q9UH92"
"X11442.1",363,-0.501310528358569,0.501310528358569,1.5703184516701,TRUE,0.75,4622,"DNER","Delta and Notch-like epidermal growth factor-related receptor:Cytoplasmic domain","DNER:CD","Q8NFT8"
"X11429.80",365,-0.501783361633904,0.501783361633904,1.37605822875289,TRUE,0.75,4623,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","hnRNP C1/C2","P07910"
"X8624.16",366,-0.502030445980933,0.502030445980933,1.46235749622359,TRUE,0.75,4624,"UNC5D","Netrin receptor UNC5D","UNC5H4","Q6UXZ4"
"X10967.12",367,-0.502322097269164,0.502322097269164,1.54601485992622,TRUE,0.75,4625,"PRL","Prolactin","PRL","P01236"
"X3473.78",366,-0.502858998228952,0.502858998228952,1.58625917151611,TRUE,0.75,4626,"MPL","Thrombopoietin Receptor","Thrombopoietin Receptor","P40238"
"X18918.86",366,-0.502906914128053,0.502906914128053,1.44222141416878,TRUE,0.75,4627,"PDE4A","cAMP-specific 3',5'-cyclic phosphodiesterase 4A","PDE4A","P27815"
