"Rank","Gene","PTAU_rho","Mean_Rho","Degree","Functional_Category","MAPT_Interactor","N_Proteins","Priority_Score"
955,"HERC1",0.273804839696793,0.273804839696793,1,"Others",FALSE,1,0.1897870526595
956,"ARID1A",-0.136871331517016,-0.136871331517016,3,"Others",FALSE,1,0.189743955081011
957,"COL6A1",0.172635499849436,0.172635499849436,2,"Others",FALSE,1,0.189659481594952
958,"EDA",0.172317202999513,0.172317202999513,2,"Others",FALSE,1,0.189309796764182
959,"RSPO2",0.272975245005703,0.272975245005703,1,"Others",FALSE,1,0.189212021438363
960,"BCAM",0.272696052280721,0.272696052280721,1,"Others",FALSE,1,0.189018499788209
961,"CNTFR",0.272415856201665,0.272415856201665,1,"Others",FALSE,2,0.188824282666008
962,"DLK2",0.271631128392173,0.271631128392173,1,"Others",FALSE,1,0.188280350797351
963,"GDNF",-0.0967255642011381,-0.0967255642011381,6,"Others",FALSE,1,0.188219257052096
964,"EGLN1",-0.271504383134895,-0.271504383134895,1,"Others",FALSE,1,0.18819249767962
965,"ASAP2",0.11673891361524,0.11673891361524,4,"Others",FALSE,1,0.187884033428737
966,"SAA1",-0.135410189775139,-0.135410189775139,3,"Others",FALSE,2,0.187718382523449
967,"TPD52L2",0.170864848354648,0.170864848354648,2,"Others",FALSE,1,0.187714222103829
968,"BIRC5",-0.0962205916475464,-0.0962205916475464,6,"Others",FALSE,1,0.187236625835067
969,"MAPK6",-0.104422883296668,-0.104422883296668,5,"Others",FALSE,1,0.187100689950901
970,"IL3RA",0.169300567473763,0.169300567473763,2,"Others",FALSE,1,0.18599568390516
971,"JAG2",-0.103752736455771,-0.103752736455771,5,"Others",FALSE,1,0.18589994800295
972,"KIF3A",0.102908992325623,0.102908992325623,3,"Cytoskeleton / Axonal Transport",FALSE,1,0.185460802500403
973,"STAB1",0.115149457064771,0.115149457064771,4,"Others",FALSE,1,0.185325901796245
974,"SFRP1",0.266954841791565,0.266954841791565,1,"Others",FALSE,2,0.18503899592465
975,"NUP98",-0.167617036803059,-0.167617036803059,2,"Others",FALSE,1,0.184146136421975
976,"CAMP",-0.167603616678931,-0.167603616678931,2,"Others",FALSE,1,0.184131392908693
977,"HSPA1B",0.265252099383537,0.265252099383537,1,"Others",FALSE,1,0.183858744825305
978,"NDRG2",0.265243762525115,0.265243762525115,1,"Others",FALSE,1,0.183852966155395
979,"CTHRC1",0.167181733949739,0.167181733949739,2,"Others",FALSE,1,0.183667907358025
980,"SERPINF1",-0.132465912238306,-0.132465912238306,3,"Others",FALSE,1,0.183636747176566
981,"COL5A1",0.11371055898574,0.11371055898574,4,"Others",FALSE,1,0.183010084675724
982,"FCER1A",-0.166568116064796,-0.166568116064796,2,"Others",FALSE,1,0.182993779209081
983,"MFAP5",0.166335589516863,0.166335589516863,2,"Others",FALSE,1,0.18273832268608
984,"HAVCR2",0.262536387257889,0.234479448767738,1,"Others",FALSE,3,0.1819763566222
985,"ERP44",0.262525772486392,0.262525772486392,1,"Others",FALSE,1,0.181968999023265
986,"VEGFB",-0.112909502268593,-0.112909502268593,4,"Others",FALSE,1,0.181720833625137
987,"DLGAP4",-0.0930758945942347,-0.0930758945942347,6,"Others",FALSE,1,0.181117327923324
988,"CCL7",-0.164822032125424,-0.164822032125424,2,"Others",FALSE,1,0.181075509936241
989,"TTN",-0.101028078755747,-0.101028078755747,5,"Others",FALSE,1,0.181018016768527
990,"DUT",0.261040968488868,0.261040968488868,1,"Others",FALSE,1,0.180939811318697
991,"SSB",-0.164502359461514,-0.164502359461514,2,"Others",FALSE,1,0.180724313619318
992,"QDPR",0.130185723068569,0.130185723068569,3,"Others",FALSE,1,0.180475733788273
993,"TGFB3",-0.112125865353493,-0.112125865353493,4,"Others",FALSE,1,0.180459618664392
994,"DNAJB12",0.259790949407498,0.259790949407498,1,"Others",FALSE,1,0.180073364116799
995,"SEMA4B",0.259135774085008,0.259135774085008,1,"Others",FALSE,1,0.179619231189243
996,"PDGFC",0.163327767322716,0.163327767322716,2,"Others",FALSE,1,0.179433892261461
997,"TCAP",-0.0997663082385789,-0.0997663082385789,5,"Others",FALSE,1,0.178757227496399
998,"LRTM2",0.257871691083584,0.257871691083584,1,"Others",FALSE,1,0.178743035620812
999,"HIPK3",0.256602645707482,0.256602645707482,1,"Others",FALSE,1,0.177863400396364
1000,"IGFBP4",0.161835433869332,0.161835433869332,2,"Others",FALSE,1,0.177794396390784
1001,"NPLOC4",0.256455608281528,0.256455608281528,1,"Others",FALSE,1,0.177761481819127
1002,"SET",0.16177738949344,0.16177738949344,2,"Others",FALSE,1,0.17773062812614
1003,"DSC1",0.110407914721927,0.110407914721927,4,"Others",FALSE,1,0.17769468378626
1004,"CAPNS1",0.256107371431103,0.256107371431103,1,"Others",FALSE,1,0.177520102428088
1005,"TGFB1",0.056946353850481,0.056946353850481,10,"Microglia / Immune",FALSE,2,0.177516810511523
1006,"RNF146",0.161274144154187,0.161274144154187,2,"Others",FALSE,1,0.177177756612221
1007,"CTSB",0.127559536947448,0.127559536947448,3,"Others",FALSE,1,0.176835066777312
1008,"HK1",0.123718534364911,0.123718534364911,2,"Metabolism",FALSE,1,0.176694312846088
1009,"NXPH3",-0.109777139863171,-0.109777139863171,4,"Others",FALSE,1,0.176679490814369
1010,"MCAM",0.090740059179832,0.090740059179832,6,"Others",FALSE,1,0.176572002083915
1011,"SERPINC1",-0.127363963436734,-0.127363963436734,3,"Others",FALSE,1,0.176563944322224
1012,"XRCC6",-0.160264890198614,-0.160264890198614,2,"Others",FALSE,1,0.176068977814242
1013,"PSMD4",-0.160072424930308,-0.160072424930308,2,"Others",FALSE,1,0.17585753310534
1014,"ASPH",0.252614903337213,0.252614903337213,1,"Others",FALSE,1,0.175099308015613
1015,"ANGPTL7",-0.158492089620885,-0.158492089620885,2,"Others",FALSE,1,0.174121357314191
1016,"VIP",0.158098838074966,0.158098838074966,2,"Others",FALSE,1,0.173689326333307
1017,"DMTN",0.107880863756834,0.107880863756834,4,"Others",FALSE,1,0.173627552156387
1018,"PYCARD",0.249481506619681,0.249481506619681,1,"Others",FALSE,1,0.17292740291528
1019,"MYL4",0.249460263915221,0.249460263915221,1,"Others",FALSE,1,0.172912678594575
1020,"IL1A",0.157380287115492,0.157380287115492,2,"Others",FALSE,1,0.172899917419195
1021,"DCAF12",0.15731650964301,0.15731650964301,2,"Others",FALSE,1,0.172829850704186
1022,"GRIK2",0.15704090157898,0.15704090157898,2,"Others",FALSE,1,0.172527064298186
1023,"DSCAML1",0.248810946096464,0.248810946096464,1,"Others",FALSE,1,0.172462605779216
1024,"POMC",0.15691385792732,0.15691385792732,2,"Others",FALSE,1,0.172387492581276
1025,"TNFRSF10A",-0.0960885518122403,-0.0960885518122403,5,"Others",FALSE,1,0.172167572593992
1026,"ARAF",-0.0884056941304925,-0.0884056941304925,6,"Others",FALSE,1,0.172029537442805
1027,"AFAP1L2",0.248184133276268,0.248184133276268,1,"Others",FALSE,1,0.172028132240159
1028,"TXLNA",-0.123845928900261,-0.123845928900261,3,"Others",FALSE,1,0.171686912882087
1029,"C1QL1",0.247120859670549,0.247120859670549,1,"Others",FALSE,1,0.171291127138191
1030,"CCDC80",0.24691791067305,0.24691791067305,1,"Others",FALSE,1,0.171150453612777
1031,"MATK",-0.0878513572005079,-0.0878513572005079,6,"Others",FALSE,1,0.170950847584752
1032,"CD3E",0.155561611645776,0.155561611645776,2,"Others",FALSE,1,0.170901898199066
1033,"ELMO1",-0.106120213862465,-0.106120213862465,4,"Others",FALSE,1,0.170793895465866
1034,"NR1H4",0.155457058538096,0.155457058538096,2,"Others",FALSE,1,0.17078703487015
1035,"RANGAP1",-0.105806931660822,-0.105806931660822,4,"Others",FALSE,1,0.170289687213251
1036,"RGS19",-0.105413719087941,-0.105413719087941,4,"Others",FALSE,1,0.169656835990811
1037,"GPNMB",0.153889707398362,0.177705697912768,2,"Others",FALSE,3,0.169065123647381
1038,"PPME1",0.24318981803871,0.24318981803871,1,"Others",FALSE,1,0.168566336714418
1039,"LILRA5",-0.153047060890492,-0.153047060890492,2,"Others",FALSE,1,0.16813938183883
1040,"OSMR",0.121003328992907,0.121003328992907,3,"Others",FALSE,1,0.167746232659603
1041,"ANGPT1",0.241745411942845,0.241745411942845,1,"Others",FALSE,1,0.167565150701486
1042,"SOD1",0.12059135189784,0.12059135189784,3,"Others",FALSE,1,0.1671751111358
1043,"WARS1",0.241039157186556,0.241039157186556,1,"Others",FALSE,1,0.167075612208407
1044,"TOP1",-0.241032811978795,-0.241032811978795,1,"Others",FALSE,1,0.167071214045537
1045,"P4HA2",0.24087023677945,0.24087023677945,1,"Others",FALSE,1,0.166958525504482
1046,"MAP4K3",-0.120270157814124,-0.120270157814124,3,"Others",FALSE,1,0.166729841588719
1047,"CNTN6",0.240388850304963,0.240388850304963,1,"Others",FALSE,1,0.166624853826932
1048,"CYGB",0.240377427140467,0.240377427140467,1,"Others",FALSE,1,0.166616935892668
1049,"MFAP3L",-0.240005528291801,-0.240005528291801,1,"Others",FALSE,1,0.166359155254262
1050,"EPS8L2",0.23988290965077,0.23988290965077,1,"Others",FALSE,1,0.166274162488947
1051,"SNX5",-0.151159616753911,-0.151159616753911,2,"Others",FALSE,1,0.166065812516208
1052,"TSC22D3",-0.151053867531758,-0.151053867531758,2,"Others",FALSE,1,0.165949635121234
1053,"SND1",-0.150921201212681,-0.150921201212681,2,"Others",FALSE,1,0.165803886272804
1054,"DYNLT1",-0.239127694937018,-0.239127694937018,1,"Others",FALSE,1,0.165750687539393
1055,"MRC2",0.238575278786835,0.238575278786835,1,"Others",FALSE,1,0.165367781842398
1056,"PTHLH",0.1502912540507,0.1502912540507,2,"Others",FALSE,1,0.165111818579439
1057,"CRYAA",-0.102557912718096,-0.102557912718096,4,"Others",FALSE,1,0.165060592948612
1058,"GABBR2",0.237846445513829,0.237846445513829,1,"Others",FALSE,1,0.164862593114115
1059,"CISD2",-0.237706225645484,-0.237706225645484,1,"Others",FALSE,1,0.164765400107714
1060,"THOC1",-0.237284445158963,-0.237284445158963,1,"Others",FALSE,1,0.164473044152666
1061,"UBASH3B",-0.236652309188929,-0.236652309188929,1,"Others",FALSE,1,0.164034880887306
1062,"ILF3",-0.118136625307587,-0.118136625307587,3,"Others",FALSE,1,0.163772137505641
1063,"OCLN",-0.0913825433611696,-0.0913825433611696,5,"Others",FALSE,1,0.163735537389519
1064,"CDH12",0.235341889332774,0.235341889332774,1,"Others",FALSE,1,0.163126567058663
1065,"NTF4",-0.148287779608451,-0.148287779608451,2,"Others",FALSE,1,0.162910776937153
1066,"KL",-0.0907223372193506,-0.0907223372193506,5,"Others",FALSE,1,0.162552606783272
1067,"OTUD7B",0.117060497788441,0.117060497788441,3,"Others",FALSE,1,0.162280307994003
1068,"ELP1",-0.233601924015998,-0.233601924015998,1,"Others",FALSE,1,0.161920515005067
1069,"TCN1",-0.233472984735048,-0.233472984735048,1,"Others",FALSE,1,0.161831141106014
1070,"THBS4",0.233034165711494,0.233034165711494,1,"Others",FALSE,1,0.161526974937061
1071,"UBB",0.232810222387912,0.232810222387912,1,"Others",FALSE,2,0.161371749253715
1072,"MSR1",0.232652790606118,0.232652790606118,1,"Others",FALSE,2,0.161262625858034
1073,"KIAA0319L",0.232051381755566,0.232051381755566,1,"Others",FALSE,1,0.16084576100891
1074,"GRM4",0.146066826480559,0.146066826480559,2,"Others",FALSE,1,0.160470810538295
1075,"FMR1",0.115714186872386,0.115714186872386,3,"Others",FALSE,1,0.160413924762763
1076,"FGF12",0.0996624306681408,0.0996624306681408,4,"Others",FALSE,1,0.160400494362641
1077,"EIF3G",0.231262887204551,0.231262887204551,1,"Others",FALSE,1,0.160299218233987
1078,"ACAP2",-0.230977920073222,-0.230977920073222,1,"Others",FALSE,1,0.160101694070354
1079,"CUL1",0.115429817589242,0.115429817589242,3,"Others",FALSE,1,0.160019705229064
1080,"IL17RA",0.145606952102312,0.145606952102312,2,"Others",FALSE,1,0.159965586895109
1081,"CDC34",0.145571668570481,0.145571668570481,2,"Others",FALSE,1,0.159926823973451
1082,"G3BP2",0.23004632687047,0.23004632687047,1,"Others",FALSE,1,0.159455962868438
1083,"WWP1",0.145068015084346,0.145068015084346,2,"Others",FALSE,1,0.159373504064353
1084,"PNKP",-0.229582684364672,-0.229582684364672,1,"Others",FALSE,1,0.159134590372757
1085,"IL13RA1",-0.0987867842995109,-0.0987867842995109,4,"Others",FALSE,1,0.158991195899083
1086,"TMIGD2",0.144177978231009,0.144177978231009,2,"Others",FALSE,1,0.15839569863991
1087,"JAML",0.0877053836610209,0.0877053836610209,5,"Others",FALSE,1,0.157146951676914
1088,"PHF3",-0.226328161076373,-0.226328161076373,1,"Others",FALSE,1,0.156878726731405
1089,"CTDSPL",-0.226278466918379,-0.226278466918379,1,"Others",FALSE,1,0.156844281365901
1090,"TAGLN2",0.225827510179274,0.225827510179274,1,"Others",FALSE,2,0.156531701973636
1091,"BGN",0.14234573731793,0.14234573731793,2,"Others",FALSE,2,0.156382776257001
1092,"ALB",-0.142252299385005,-0.142252299385005,2,"Others",FALSE,1,0.156280124195662
1093,"MED28",-0.141312230875774,-0.141312230875774,2,"Others",FALSE,1,0.155247353379231
1094,"ID1",0.0963234719928681,0.0963234719928681,4,"Others",FALSE,1,0.155026647682606
1095,"THEM4",-0.223155475285498,-0.223155475285498,1,"Others",FALSE,1,0.154679588520657
1096,"PHGDH",0.139526340042566,0.139526340042566,2,"Others",FALSE,1,0.153285351763648
1097,"RPS6KA6",-0.220478285643612,-0.220478285643612,1,"Others",FALSE,1,0.15282390206856
1098,"MAST4",0.21910645729358,0.21910645729358,1,"Others",FALSE,1,0.151873023115523
1099,"EIF4G1",0.109389361280381,0.109389361280381,3,"Others",FALSE,1,0.151645854709499
1100,"UCK1",-0.217300188740333,-0.217300188740333,1,"Others",FALSE,1,0.150621013160506
1101,"SYNCRIP",-0.217075823550058,-0.217075823550058,1,"Others",FALSE,1,0.150465495061451
1102,"PIP4K2B",-0.216687140946943,-0.216687140946943,1,"Others",FALSE,2,0.150196080810969
1103,"KLK3",-0.136467261245149,-0.136467261245149,2,"Others",FALSE,1,0.149924610204802
1104,"LEP",-0.136092912431872,-0.136092912431872,2,"Others",FALSE,2,0.149513345998288
1105,"A2M",0.107707296016817,0.107707296016817,3,"Others",FALSE,1,0.149314017119584
1106,"DES",-0.107703690496421,-0.107703690496421,3,"Others",FALSE,1,0.14930901880699
1107,"STXBP6",0.215347370009521,0.215347370009521,1,"Others",FALSE,1,0.149267422363098
1108,"PAM",0.214765366659878,0.214765366659878,1,"Others",FALSE,1,0.148864008382217
1109,"RABEP1",-0.214470790416767,-0.214470790416767,1,"Others",FALSE,1,0.148659823689845
1110,"CYLD",0.0923371685614696,0.0923371685614696,4,"Others",FALSE,1,0.148610939809647
