"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-451927","Interleukin-2 family signaling","23/2324","32/4190",0.71875,1.29585305507745,1.87467603371375,0.0429170339257911,0.220092222654832,0.182702231058096,"STAT3/STAT1/CSF2RA/SYK/PTK2B/HAVCR2/JAK2/IL3RA/IL15RA/SHC1/STAT5B/STAT5A/INPP5D/IL2RG/IL5/PTPN6/LCK/IL3/GRB2/IL9/PIK3R1/IL2RB/IL21R",23
"R-HSA-9907900","Proteasome assembly","23/2324","32/4190",0.71875,1.29585305507745,1.87467603371375,0.0429170339257911,0.220092222654832,0.182702231058096,"PSMB6/PSMD5/PSMA7/PSMB5/PSMB1/PSMD4/PSMD9/PSMA4/PSMB3/PSMB4/PSMD10/PSMA5/PSMB9/PSMB2/PSMG4/PSMG2/PSMB10/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/PSMA2",23
"R-HSA-9615710","Late endosomal microautophagy","14/2324","18/4190",0.777777777777778,1.40227576974565,1.90855816296353,0.044296526254191,0.221398727147974,0.183786782265336,"CHMP3/TSG101/VIM/CHMP2A/PARK7/CHMP4A/MVB12B/HDAC6/RPS27A/HSPA8/UBC/UBB/RNASE1/CFTR",14
"R-HSA-9646399","Aggrephagy","14/2324","18/4190",0.777777777777778,1.40227576974565,1.90855816296353,0.044296526254191,0.221398727147974,0.183786782265336,"DYNLL2/UBE2V1/PRKN/VIM/PARK7/DYNC1LI1/VCP/HDAC6/HSP90AA1/UBE2N/RPS27A/UBC/UBB/CFTR",14
"R-HSA-9682385","FLT3 signaling in disease","14/2324","18/4190",0.777777777777778,1.40227576974565,1.90855816296353,0.044296526254191,0.221398727147974,0.183786782265336,"NRAS/PTPN11/CBL/FLT3LG/STAT5B/STAT5A/FLT3/BCL2L1/RPS27A/KRAS/GRB2/UBC/UBB/PIK3R1",14
"R-HSA-9705462","Inactivation of CSF3 (G-CSF) signaling","14/2324","18/4190",0.777777777777778,1.40227576974565,1.90855816296353,0.044296526254191,0.221398727147974,0.183786782265336,"STAT3/STAT1/SYK/JAK2/STAT5B/UBE2D2/UBE2D3/STAT5A/LYN/RPS27A/TYK2/UBC/UBB/CSF3",14
"R-HSA-9830369","Kidney development","14/2324","18/4190",0.777777777777778,1.40227576974565,1.90855816296353,0.044296526254191,0.221398727147974,0.183786782265336,"WFDC2/FOXC2/BMP4/SLIT2/HOXA11/ROBO2/FGF2/RET/GFRA1/JAG1/DLL1/GDNF/NPNT/CTNNB1",14
"R-HSA-389357","CD28 dependent PI3K/Akt signaling","10/2324","12/4190",0.833333333333333,1.50243832472748,1.94494169381699,0.0448620599468145,0.221398727147974,0.183786782265336,"AKT2/AKT1/THEM4/CD80/AKT3/FYN/PDPK1/LCK/CD86/PIK3R1",10
"R-HSA-1474244","Extracellular matrix organization","116/2324","188/4190",0.617021276595745,1.11244369575567,1.760325240659,0.0453796770523708,0.221398727147974,0.183786782265336,"MMP10/MFAP2/COL28A1/FBLN5/COL1A1/COL6A1/COL6A3/ITGB7/PCOLCE/TMPRSS6/MADCAM1/TNR/P4HA2/P4HB/ITGAL/DDR1/CAPN3/ITGB2/SPP1/LTBP4/BGN/IBSP/TGFB1/SPARC/CAPN2/DDR2/MMP20/LOXL3/OPTC/AGRN/COL2A1/NCAN/HTRA1/HSPG2/BMP4/SDC3/CASK/SCUBE3/CAPNS1/CEACAM8/SNTA1/MATN3/LRP4/FN1/LAMA3/NCAM1/CAPN9/COL9A3/ITGA6/ITGAM/COL18A1/COL5A1/CAPNS2/TIMP1/NRXN1/DAG1/CTSG/DTNA/CAPN13/MMP9/ICAM3/PECAM1/TNC/MMP3/MMP7/ADAMTS4/MMP8/BMP7/JAM2/JAM3/FGF2/CAST/VWF/ACAN/NTN4/CMA1/BCAN/THBS1/TGFB3/BSG/BMP10/KDR/A2M/ADAM9/TGFB2/ICAM1/ADAM12/PDGFA/PPIB/MMP14/ICAM5/CTSD/CTRB2/PTPRS/FURIN/MMP19/MFAP5/ASPN/ICAM4/COL25A1/MATN4/COLGALT2/ITGB6/CTSB/VTN/ADAM10/EFEMP1/EMILIN3/COL20A1/ADAMTS3/ADAM17/COL15A1/SCUBE1/SNTB1/LAMC2/MMP16",116
"R-HSA-354192","Integrin signaling","12/2324","15/4190",0.8,1.44234079173838,1.91510152847511,0.0454641044531647,0.221398727147974,0.183786782265336,"SYK/AKT1/SHC1/FN1/APBB1IP/PTPN1/VWF/CSK/PDPK1/CRK/GRB2/SRC",12
"R-HSA-3928664","Ephrin signaling","12/2324","15/4190",0.8,1.44234079173838,1.91510152847511,0.0454641044531647,0.221398727147974,0.183786782265336,"EFNB1/NCK2/EFNB2/EPHB4/EPHB1/MYL12A/EFNB3/FYN/EPHB6/SRC/EPHB2/EPHB3",12
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression","12/2324","15/4190",0.8,1.44234079173838,1.91510152847511,0.0454641044531647,0.221398727147974,0.183786782265336,"POLR1C/H2BC21/RBBP4/CBX3/HDAC2/POLR2K/KAT2A/POLR2E/POLR2F/H2BC12/GSK3B/TBP",12
"R-HSA-6785631","ERBB2 Regulates Cell Motility","12/2324","15/4190",0.8,1.44234079173838,1.91510152847511,0.0454641044531647,0.221398727147974,0.183786782265336,"NRG3/NRG4/MEMO1/DIAPH1/ERBB2/ERBB3/ERBB4/EGFR/EGF/NRG2/NRG1/BTC",12
"R-HSA-9613829","Chaperone Mediated Autophagy","12/2324","15/4190",0.8,1.44234079173838,1.91510152847511,0.0454641044531647,0.221398727147974,0.183786782265336,"VIM/PARK7/GFAP/HDAC6/HSP90AA1/RPS27A/HSP90AB1/HSPA8/UBC/UBB/RNASE1/CFTR",12
"R-HSA-5658442","Regulation of RAS by GAPs","21/2324","29/4190",0.724137931034483,1.30556709597009,1.84257065466043,0.0468263081231309,0.22586452173389,0.187493912960152,"CUL3/PSMB6/NRAS/PSMA7/PSMB5/PSMB1/PSMA4/PSMB3/PSMB4/PSMA5/PSMB2/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/PSMA2/RPS27A/KRAS/UBC/UBB",21
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","54/2324","83/4190",0.650602409638554,1.17298799328121,1.7762744864056,0.046965789247513,0.22586452173389,0.187493912960152,"PDGFRA/NRG3/MET/PTPN11/RHOG/PPP2R1A/FRS2/PPP2R5A/FGFR3/FGF19/FGF16/FLT3LG/NRG4/KL/AKT1/PIP4K2B/RAC2/PPP2R5D/BDNF/GAB1/FGF8/KIT/CD80/ERBB2/ERBB3/ERBB4/NTRK3/EGFR/HGF/MAPK3/FGF2/FGF5/MAPK1/FLT3/INSR/FGFR2/FYN/NTF4/PDGFA/LCK/NTRK2/FGFR4/VAV1/CD86/GRB2/SRC/EGF/FGFR1/NRG2/PIK3R1/NRG1/BTC/KITLG/IER3",54
"R-HSA-9705683","SARS-CoV-2-host interactions","54/2324","83/4190",0.650602409638554,1.17298799328121,1.7762744864056,0.046965789247513,0.22586452173389,0.187493912960152,"STAT1/MAP1LC3B/UBE2V1/PTPN11/TJP1/YWHAB/NUP98/IFNA10/ISG15/YWHAE/AKT2/SEC13/IFNA21/IFNA4/AKT1/IRF3/SNRPD3/SNRPG/SNRPE/RPS20/SAR1B/IKBKG/YWHAH/GEMIN7/TKFC/IKBKB/PIK3C3/HSP90AA1/IL17RA/MBL2/AKT3/TBK1/B2M/TLR2/RPS7/UBE2N/YWHAG/PTPN6/PDPK1/RPS27A/SFN/TYK2/HSP90AB1/SNRPF/YWHAZ/IFNAR1/UBC/UBB/IFNA14/YWHAQ/RIPK2/MASP1/RPS4X/G3BP2",54
"R-HSA-1257604","PIP3 activates AKT signaling","96/2324","154/4190",0.623376623376623,1.1239019156403,1.74815616054634,0.0472295336862564,0.226194336951947,0.187767698082811,"PDGFRA/PSMB6/NRG3/RNF146/FOXO3/MET/PTPN11/PSMA7/LAMTOR3/RHOG/PSMB5/PSMB1/PPP2R1A/FRS2/PPP2R5A/FGFR3/FGF19/FGF16/FLT3LG/PSMA4/NRG4/AKT2/AGO3/RBBP4/KL/AKT1/PIP4K2B/PSMB3/PSMB4/HDAC2/PSMA5/RAC2/PSMB2/EED/TSC2/FOXO1/PPP2R5D/BMI1/THEM4/AKT1S1/PSMC3/PSMD6/GSK3B/BDNF/PPARG/GAB1/FGF8/KIT/PML/PSMC5/CD80/ERBB2/ERBB3/ERBB4/NTRK3/EGFR/HGF/MAPK3/FGF2/FGF5/MAPK1/AKT3/CSNK2A1/FLT3/INSR/FGFR2/FYN/PTEN/PSMA1/PSMD7/NTF4/PSMA2/PDPK1/RPS27A/PDGFA/LCK/NTRK2/FGFR4/VAV1/CD86/GRB2/SRC/EGF/FGFR1/BAD/TP53/UBC/UBB/NRG2/PIK3R1/NRG1/BTC/KITLG/IER3/TNRC6B/TNKS",96
"R-HSA-1236974","ER-Phagosome pathway","34/2324","50/4190",0.68,1.22598967297762,1.7938695071776,0.0479620149646042,0.228757100180972,0.189895090654746,"PSMB6/STX4/PSMA7/PSMB5/PSMB1/PSMA4/CD14/PSMB3/PSMB4/PSMA5/PSMB9/BTK/PSMB2/PSMB10/IKBKG/PSMC3/PSMD6/S100A8/IKBKB/HMGB1/PSMC5/CD36/B2M/TLR2/PSMA1/PSMD7/PSMA2/RPS27A/PDIA3/CALR/S100A9/UBC/UBB/VAMP3",34
"R-HSA-9700206","Signaling by ALK in cancer","37/2324","55/4190",0.672727272727273,1.21287748396182,1.77333480791504,0.0495052456471028,0.234190121244866,0.194405132208172,"FOXM1/STAT3/STAT1/MCL1/FRS2/CLTC/IL10/IL22/AGO3/SQSTM1/MAPK9/SHC1/CUL1/IRF4/FN1/STAT5A/NPM1/PRKAR1A/PPM1B/EEF1G/MAPK3/MAPK1/MAPK8/ZAP70/SKP1/PTPN6/RPS27A/PLCG1/RB1/TYK2/GRB2/TP53/UBC/UBB/TPM4/ALK/PIK3R1",37
"R-HSA-9725370","Signaling by ALK fusions and activated point mutants","37/2324","55/4190",0.672727272727273,1.21287748396182,1.77333480791504,0.0495052456471028,0.234190121244866,0.194405132208172,"FOXM1/STAT3/STAT1/MCL1/FRS2/CLTC/IL10/IL22/AGO3/SQSTM1/MAPK9/SHC1/CUL1/IRF4/FN1/STAT5A/NPM1/PRKAR1A/PPM1B/EEF1G/MAPK3/MAPK1/MAPK8/ZAP70/SKP1/PTPN6/RPS27A/PLCG1/RB1/TYK2/GRB2/TP53/UBC/UBB/TPM4/ALK/PIK3R1",37
"R-HSA-9856530","High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells","19/2324","26/4190",0.730769230769231,1.31752283860718,1.81227335114545,0.0509755936073118,0.240165499962904,0.199365393911352,"PIEZO1/PRKAR1B/CAPN2/AKT1/FLT4/CAPNS1/PRKAR1A/NOS3/CAPNS2/GNG12/PRKAR2B/PKN2/PECAM1/KDR/FYN/PDPK1/MMP14/ADM/CTNNB1",19
"R-HSA-3781865","Diseases of glycosylation","46/2324","70/4190",0.657142857142857,1.18477993607081,1.73969312354681,0.0516665241078222,0.242435228505935,0.201249533494777,"MUC1/GALK1/B4GALT1/BGN/HEXB/AGRN/NCAN/HSPG2/SDC3/ADAMTSL1/GPC4/SEMA5B/GNE/DAG1/MPI/HEXA/ADAMTS4/ACAN/GPC2/THBS2/BCAN/THBS1/CHST6/ADAMTS15/GPC5/NOTCH1/NOTCH3/GPC6/OMD/SPON1/THSD1/B3GLCT/C1GALT1C1/ADAMTSL2/ADAMTS6/B3GAT3/MGAT2/MAN1B1/B4GALT7/LARGE1/B3GALT6/NOTCH2/GPC1/ADAMTS3/PGM1/THSD7A",46
"R-HSA-5654741","Signaling by FGFR3","24/2324","34/4190",0.705882352941177,1.27265363976916,1.78127269651671,0.0520719773027817,0.243352506830338,0.202010981556632,"NRAS/PTPN11/CBL/PPP2R1A/FRS2/FGFR3/FGF16/BRAF/SHC1/MKNK1/GAB1/FGF8/MAPK3/FGF2/FGF5/MAPK1/RPS27A/PLCG1/KRAS/GRB2/SRC/UBC/UBB/PIK3R1",24
"R-HSA-2871796","FCERI mediated MAPK activation","17/2324","23/4190",0.739130434782609,1.33259747062785,1.7847957874729,0.0553031879209462,0.255364122710664,0.211982024574312,"NRAS/LAT/SYK/MAPK10/MAPK9/SHC1/MAPK3/MAPK1/LYN/MAPK8/PLCG1/KRAS/GRAP2/VAV1/GRB2/FCER1A/VAV3",17
"R-HSA-419037","NCAM1 interactions","17/2324","23/4190",0.739130434782609,1.33259747062785,1.7847957874729,0.0553031879209462,0.255364122710664,0.211982024574312,"CACNB4/COL6A1/COL6A3/AGRN/COL2A1/NCAN/NCAM1/COL9A3/COL5A1/CACNB3/GFRA2/ARTN/CNTN2/GFRA1/GDNF/ST8SIA4/ST8SIA2",17
"R-HSA-9645723","Diseases of programmed cell death","17/2324","23/4190",0.739130434782609,1.33259747062785,1.7847957874729,0.0553031879209462,0.255364122710664,0.211982024574312,"FOXO3/CDC25B/H2BC21/YWHAE/CAPN2/RBBP4/FADD/CASP8/CAPNS1/EED/CAPNS2/H2BC12/CAST/PRDX1/C1QBP/SOD2/TP53",17
"R-HSA-68949","Orc1 removal from chromatin","22/2324","31/4190",0.709677419354839,1.27949586363889,1.74292698542433,0.0572951385119914,0.263512164823008,0.218745850459315,"PSMB6/ORC6/PSMA7/PSMB5/PSMB1/PSMA4/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/SKP2/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/UBC/UBB",22
"R-HSA-186797","Signaling by PDGF","30/2324","44/4190",0.681818181818182,1.22926772023158,1.70597249242837,0.0586789940603375,0.267751787857997,0.222265232371109,"STAT3/PDGFRA/STAT1/STAT6/NRAS/COL6A1/COL6A3/PTPN11/SPP1/NCK2/PDGFC/COL2A1/STAT5B/COL9A3/STAT5A/COL5A1/RAPGEF1/THBS2/THBS4/THBS1/PDGFA/PLCG1/CRK/KRAS/GRB2/SRC/FURIN/PIK3R1/THBS3/CRKL",30
"R-HSA-9855142","Cellular responses to mechanical stimuli","30/2324","44/4190",0.681818181818182,1.22926772023158,1.70597249242837,0.0586789940603375,0.267751787857997,0.222265232371109,"STAT1/PIEZO1/PRKAR1B/PPP2R1A/SPP1/CAPN2/HSPG2/AKT1/FLT4/CAPNS1/FN1/PRKAR1A/IKBKG/NOS3/CAPNS2/CACNB3/IKBKB/GNG12/YAP1/PRKAR2B/PKN2/PECAM1/PTPN1/KDR/FYN/PDPK1/MMP14/ADM/CTNNB1/NFKB1",30
"R-HSA-2129379","Molecules associated with elastic fibres","15/2324","20/4190",0.75,1.35219449225473,1.76176084140372,0.0596808872628502,0.270195891943919,0.224294124005942,"MFAP2/FBLN5/LTBP4/TGFB1/BMP4/FN1/BMP7/TGFB3/BMP10/TGFB2/MFAP5/ITGB6/VTN/EFEMP1/EMILIN3",15
"R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","15/2324","20/4190",0.75,1.35219449225473,1.76176084140372,0.0596808872628502,0.270195891943919,0.224294124005942,"ELK1/RPS6KA1/DUSP6/PPP2R1A/MAPK10/MAPK9/ATF1/PPP2R5D/MAPK3/MAPK1/RPS6KA3/MAPKAPK2/MAPK8/MAPK11/MAPK14",15
"R-HSA-3000171","Non-integrin membrane-ECM interactions","25/2324","36/4190",0.694444444444444,1.2520319372729,1.69469287796635,0.0618155534790556,0.275115945690414,0.228378342819162,"COL1A1/DDR1/TGFB1/DDR2/AGRN/COL2A1/HSPG2/SDC3/CASK/SNTA1/FN1/LAMA3/ITGA6/COL5A1/NRXN1/DAG1/DTNA/TNC/FGF2/NTN4/THBS1/PDGFA/VTN/SNTB1/LAMC2",25
"R-HSA-375165","NCAM signaling for neurite out-growth","25/2324","36/4190",0.694444444444444,1.2520319372729,1.69469287796635,0.0618155534790556,0.275115945690414,0.228378342819162,"NRAS/CACNB4/COL6A1/COL6A3/AGRN/COL2A1/NCAN/NCAM1/COL9A3/COL5A1/CACNB3/GFRA2/MAPK3/ARTN/MAPK1/CNTN2/GFRA1/FYN/KRAS/GRB2/SRC/FGFR1/GDNF/ST8SIA4/ST8SIA2",25
"R-HSA-5610787","Hedgehog 'off' state","25/2324","36/4190",0.694444444444444,1.2520319372729,1.69469287796635,0.0618155534790556,0.275115945690414,0.228378342819162,"PSMB6/PSMA7/PRKAR1B/PSMB5/PSMB1/KIF3A/PSMA4/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/PRKAR1A/PSMC3/PSMD6/GSK3B/PSMC5/PRKAR2B/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/UBC/UBB",25
"R-HSA-8948751","Regulation of PTEN stability and activity","25/2324","36/4190",0.694444444444444,1.2520319372729,1.69469287796635,0.0618155534790556,0.275115945690414,0.228378342819162,"PSMB6/RNF146/PSMA7/PSMB5/PSMB1/PSMA4/AKT2/AKT1/PSMB3/PSMB4/PSMA5/PSMB2/PSMC3/PSMD6/PSMC5/AKT3/CSNK2A1/PTEN/PSMA1/PSMD7/PSMA2/RPS27A/UBC/UBB/TNKS",25
"R-HSA-1236975","Antigen processing-Cross presentation","39/2324","59/4190",0.661016949152542,1.19176463724146,1.65532911550206,0.0626556298851025,0.275115945690414,0.228378342819162,"NCF2/PSMB6/STX4/PSMA7/PSMB5/PSMB1/PSMA4/CD14/PSMB3/PSMB4/PSMA5/PSMB9/BTK/PSMB2/PSMB10/IKBKG/PSMC3/PSMD6/S100A8/IKBKB/HMGB1/PSMC5/MRC1/CD36/MRC2/FCGR1A/CD207/B2M/TLR2/PSMA1/PSMD7/PSMA2/RPS27A/PDIA3/CALR/S100A9/UBC/UBB/VAMP3",39
"R-HSA-2682334","EPH-Ephrin signaling","39/2324","59/4190",0.661016949152542,1.19176463724146,1.65532911550206,0.0626556298851025,0.275115945690414,0.228378342819162,"EFNA2/ARPC1B/EFNB1/NCK2/AP2A2/CLTC/EFNA4/ITSN1/EFNB2/EFNA3/EPHB4/EPHA7/EPHA4/EPHB1/MYL12A/EFNA1/MYL6/EPHA8/MYL9/EPHA6/DNM1/AP2B1/EFNB3/MMP9/EFNA5/YES1/LYN/EPHA3/EPHA5/FYN/CFL1/EPHA2/EPHA10/EPHB6/SRC/EPHB2/ADAM10/EPHB3/VAV3",39
"R-HSA-9820952","Respiratory Syncytial Virus Infection Pathway","39/2324","59/4190",0.661016949152542,1.19176463724146,1.65532911550206,0.0626556298851025,0.275115945690414,0.228378342819162,"HERC5/NCL/MED4/IFNA10/ISG15/RAB5C/IFNA21/IFNA4/AGRN/HSPG2/SDC3/CD14/IRF3/RAB5A/GPC4/RAB5B/PPP1CC/MED20/MED28/MED11/CD209/HSP90AA1/EGFR/GPC2/CSNK2A1/TLR2/IGF1R/RPS27A/GPC5/TYK2/GPC6/HSP90AB1/HSPA8/IFNAR1/UBC/FURIN/UBB/IFNA14/GPC1",39
"R-HSA-446728","Cell junction organization","67/2324","106/4190",0.632075471698113,1.13958529535933,1.62430341772935,0.0627954354922972,0.275115945690414,0.228378342819162,"ILK/RPN1/PSMB6/KRT5/CDH15/FLNA/DNM2/PSMA7/PSMB5/PSMB1/ILF3/PARVA/PSMA4/H2BC21/AGO3/RBBP4/JUP/CADM2/DDOST/PSMB3/PSMB4/HDAC2/PSMA5/PSMB2/CDH12/LAMA3/NECTIN1/EED/FBLIM1/ITGA6/H2BC12/KLF9/PSMC3/PSMD6/CTNNA1/CLDN1/PSMC5/MAPK3/MAPK1/CADM1/PRKCI/CSNK2A1/CDH6/CADM3/CDH2/FYN/PSMA1/PSMD7/PSMA2/PCSK7/RPS27A/RB1/SRC/PRKCSH/UBC/NECTIN2/FURIN/UBB/CDH7/CTSB/PVR/CTNNB1/LAMC2/CDH11/VASP/TNRC6B/ARID1A",67
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","45/2324","69/4190",0.652173913043478,1.17582129761281,1.64328216362279,0.0630587405757456,0.275115945690414,0.228378342819162,"PDGFRA/NRG3/MET/PTPN11/RHOG/FRS2/FGFR3/FGF19/FGF16/FLT3LG/NRG4/KL/RAC2/BDNF/GAB1/FGF8/KIT/CD80/ERBB2/ERBB3/ERBB4/NTRK3/EGFR/HGF/FGF2/FGF5/FLT3/FGFR2/FYN/NTF4/PDGFA/LCK/NTRK2/FGFR4/VAV1/CD86/GRB2/SRC/EGF/FGFR1/NRG2/PIK3R1/NRG1/BTC/KITLG",45
"R-HSA-201556","Signaling by ALK","13/2324","17/4190",0.764705882352941,1.37870810974992,1.74591178291607,0.0638534852378958,0.275115945690414,0.228378342819162,"STAT3/FRS2/SHC1/HDAC2/IL2RG/PTN/PTPN6/PLCG1/CD274/SRC/ALKAL2/ALK/PIK3R1",13
"R-HSA-73854","RNA Polymerase I Promoter Clearance","13/2324","17/4190",0.764705882352941,1.37870810974992,1.74591178291607,0.0638534852378958,0.275115945690414,0.228378342819162,"POLR1C/H2BC21/RBBP4/CBX3/HDAC2/POLR2K/KAT2A/POLR2E/POLR2F/H2BC12/MAPK3/TBP/CCNH",13
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection","13/2324","17/4190",0.764705882352941,1.37870810974992,1.74591178291607,0.0638534852378958,0.275115945690414,0.228378342819162,"NT5E/HMOX1/SUGT1/PSTPIP1/CTSG/PYCARD/C3/IL1B/ENTPD1/ENTPD5/IL1A/HSP90AB1/NFKB1",13
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)","13/2324","17/4190",0.764705882352941,1.37870810974992,1.74591178291607,0.0638534852378958,0.275115945690414,0.228378342819162,"NT5E/HMOX1/SUGT1/PSTPIP1/CTSG/PYCARD/C3/IL1B/ENTPD1/ENTPD5/IL1A/HSP90AB1/NFKB1",13
"R-HSA-2024096","HS-GAG degradation","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"AGRN/NAGLU/HSPG2/SDC3/GPC4/SGSH/IDS/GPC2/GPC5/GPC6/GPC1",11
"R-HSA-5637810","Constitutive Signaling by EGFRvIII","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"NRAS/CBL/SHC1/GAB1/HSP90AA1/EGFR/PLCG1/KRAS/GRB2/EGF/PIK3R1",11
"R-HSA-5637812","Signaling by EGFRvIII in Cancer","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"NRAS/CBL/SHC1/GAB1/HSP90AA1/EGFR/PLCG1/KRAS/GRB2/EGF/PIK3R1",11
"R-HSA-9665348","Signaling by ERBB2 ECD mutants","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"NRAS/SHC1/GAB1/ERBB2/HSP90AA1/EGFR/PLCG1/KRAS/GRB2/EGF/PIK3R1",11
"R-HSA-9694614","Attachment and Entry","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"AGRN/HSPG2/SDC3/GPC4/VCP/NRP1/GPC2/GPC5/GPC6/FURIN/GPC1",11
"R-HSA-9734009","Defective Intrinsic Pathway for Apoptosis","11/2324","14/4190",0.785714285714286,1.41658470617163,1.74222610617147,0.0673084944522856,0.280730150537726,0.2330387880582,"FOXO3/CDC25B/YWHAE/CAPN2/CAPNS1/CAPNS2/CAST/PRDX1/C1QBP/SOD2/TP53",11
"R-HSA-1170546","Prolactin receptor signaling","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"PRL/JAK2/PTPN11/STAT5B/CUL1/STAT5A/GHR/SKP1/GH1",9
"R-HSA-432142","Platelet sensitization by LDL","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"PTPN11/PPP2R1A/PPP2R5A/PPP2R5D/PECAM1/LRP8/FGR/PTPN6/MAPK14",9
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"POLR1C/H2BC21/POLR2K/KAT2A/POLR2E/POLR2F/H2BC12/GSK3B/TBP",9
"R-HSA-73772","RNA Polymerase I Promoter Escape","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"POLR1C/H2BC21/CBX3/POLR2K/POLR2E/POLR2F/H2BC12/TBP/CCNH",9
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"NEFL/LIN7B/CASK/LIN7A/DLG2/CAMK2A/CAMK2B/CAMK2D/DLG4",9
"R-HSA-9820841","M-decay: degradation of maternal mRNAs by maternally stored factors","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"PAIP1/CNOT1/EIF4B/EIF4A2/EIF4A1/BTG4/EIF4G1/EIF4A3/CNOT9",9
"R-HSA-9830674","Formation of the ureteric bud","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"FOXC2/BMP4/SLIT2/HOXA11/ROBO2/RET/GFRA1/GDNF/NPNT",9
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins","9/2324","11/4190",0.818181818181818,1.47512126427789,1.76068655247285,0.0689648558623303,0.280730150537726,0.2330387880582,"H2BC21/RBBP4/HDAC2/SUMO2/H2BC12/TRIM28/UBE2I/CBX5/ZNF264",9
"R-HSA-186763","Downstream signal transduction","18/2324","25/4190",0.72,1.29810671256454,1.66821368320046,0.0692742217892921,0.280730150537726,0.2330387880582,"STAT3/PDGFRA/STAT1/STAT6/NRAS/PTPN11/NCK2/STAT5B/STAT5A/RAPGEF1/PDGFA/PLCG1/CRK/KRAS/GRB2/SRC/PIK3R1/CRKL",18
"R-HSA-201451","Signaling by BMP","18/2324","25/4190",0.72,1.29810671256454,1.66821368320046,0.0692742217892921,0.280730150537726,0.2330387880582,"BMPR1B/SMURF1/SMAD4/INHBA/ACVR2A/UBE2D3/SMAD5/INHA/ACVRL1/TGFBR3/CHRDL1/BMP10/BMPR1A/BMPR2/GREM2/NOG/CER1/ACVR2B",18
"R-HSA-5654732","Negative regulation of FGFR3 signaling","18/2324","25/4190",0.72,1.29810671256454,1.66821368320046,0.0692742217892921,0.280730150537726,0.2330387880582,"PTPN11/CBL/PPP2R1A/FRS2/FGFR3/FGF16/BRAF/MKNK1/FGF8/MAPK3/FGF2/FGF5/MAPK1/RPS27A/GRB2/SRC/UBC/UBB",18
"R-HSA-163125","Post-translational modification: synthesis of GPI-anchored proteins","26/2324","38/4190",0.68421052631579,1.23358094030256,1.61405359185683,0.0720619184332377,0.288995721329144,0.239900176463228,"ALPI/NTM/ART3/LYPD3/NEGR1/VNN2/FOLR2/OPCML/MDGA1/ALPL/PRND/MDGA2/RTN4RL1/CNTN3/TECTB/ULBP2/PLAUR/LSAMP/CD109/CNTN4/CNTN5/FCGR3B/BST1/NTNG1/ART4/CPM",26
