"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X4693.72",488,0.0241695560086829,0.594288684627344,0.653120840259577,FALSE,FALSE,"Positive","HIBADH","3-hydroxyisobutyrate dehydrogenase, mitochondrial","3HIDH","P31937"
"X10588.39",488,-0.0241455826419704,0.594654625760677,0.653420494659379,FALSE,FALSE,"Negative","ST3GAL5","Lactosylceramide alpha-2,3-sialyltransferase","SIAT9","Q9UNP4"
"X20165.4",495,-0.0238936457377807,0.595881909986261,0.654666370679699,FALSE,FALSE,"Negative","DPYS","Dihydropyrimidinase","DPYS","Q14117"
"X13447.42",491,-0.023953369548669,0.596462559960093,0.655023793812421,FALSE,FALSE,"Negative","SPRN","Shadow of prion protein","SPRN","Q5BIV9"
"X13706.12",493,0.0239003948888895,0.596525627617211,0.655023793812421,FALSE,FALSE,"Positive","IL12RB1","Interleukin-12 receptor subunit beta-1","IL-12 Rb1","P42701"
"X21369.15",481,0.0242098476509057,0.596347996158043,0.655023793812421,FALSE,FALSE,"Positive","RTCA","RNA 3'-terminal phosphate cyclase","RTCA","O00442"
"X9576.58",490,-0.0239701685806746,0.596581271166773,0.655023793812421,FALSE,FALSE,"Negative","MNX1","Motor neuron and pancreas homeobox protein 1","MNX1","P50219"
"X24960.48",493,-0.0238203150654107,0.597756782393013,0.656211606435207,FALSE,FALSE,"Negative","HIP1R","Huntingtin-interacting protein 1-related protein","HIP1R","O75146"
"X3798.71",491,-0.0238623837922627,0.597858551710026,0.656220488049002,FALSE,FALSE,"Negative","CA9","Carbonic anhydrase 9","Carbonic anhydrase 9","Q16790"
"X8874.53",477,0.0241711984825347,0.598472218063747,0.656791146410238,FALSE,FALSE,"Positive","CLN5","Ceroid-lipofuscinosis neuronal protein 5:Lumenal domain","CLN5:LD","O75503"
"X7221.56",493,-0.0237249661650512,0.599224184443313,0.657513379076662,FALSE,FALSE,"Negative","CKAP4","Cytoskeleton-associated protein 4","CKAP4","Q07065"
"X5734.13",491,-0.0237525930113756,0.599545035349625,0.657762407615367,FALSE,FALSE,"Negative","NECTIN4","Nectin-4","nectin-4","Q96NY8"
"X22367.17",489,-0.0237834112814016,0.599820267574218,0.65796131762565,FALSE,FALSE,"Negative","C11orf49","UPF0705 protein C11orf49","CK049","Q9H6J7"
"X12442.4",493,-0.0236586830393677,0.600245227335244,0.658324380379424,FALSE,FALSE,"Negative","RHOD","Rho-related GTP-binding protein RhoD","RHOD","O00212"
"X9832.33",492,0.0235997043529241,0.601525519106566,0.659625275726596,FALSE,FALSE,"Positive","HGD","Homogentisate 1,2-dioxygenase","HGD","Q93099"
"X3218.8",488,-0.0236022766400934,0.602975280306023,0.661111572788182,FALSE,FALSE,"Negative","FOLH1","Glutamate carboxypeptidase 2","PSMA","Q04609"
"X4979.34",492,0.0234783699970566,0.603396496806426,0.661469868564791,FALSE,FALSE,"Positive","DPT","Dermatopontin","DERM","Q07507"
"X11380.84",488,0.0235071965647717,0.604436771847391,0.662402939109977,FALSE,FALSE,"Positive","RBM24","RNA-binding protein 24","RBM24","Q9BX46"
"X21370.45",492,-0.0234146569139501,0.60437999697438,0.662402939109977,FALSE,FALSE,"Negative","SKA1","Spindle and kinetochore-associated protein 1","SKA1","Q96BD8"
"X23915.18",493,-0.0233280377430875,0.60535024919957,0.663300249592209,FALSE,FALSE,"Negative","RAB7A","Ras-related protein Rab-7","Rab-7","P51149"
"X6921.24",493,0.0233021949904025,0.605750066105976,0.663634534418574,FALSE,FALSE,"Positive","B4GALT3","Beta-1,4-galactosyltransferase 3","B4GT3","O60512"
"X13634.209",491,0.0233352896093051,0.605974688963511,0.663776809411946,FALSE,FALSE,"Positive","PIR","Pirin","PIR","O00625"
"X13722.105",490,0.0233463616452645,0.606172849833545,0.66389005833083,FALSE,FALSE,"Positive","C9","Complement component C9","C9","P02748"
"X23212.8",494,-0.0231923998185974,0.60708409644051,0.664784132494258,FALSE,FALSE,"Negative","EURL","Protein EURL homolog","EURL","Q9NYK6"
"X8465.52",487,-0.0232312360291515,0.609056799524211,0.666840087631619,FALSE,FALSE,"Negative","CTSH","Cathepsin H","Cathepsin H","P09668"
"X9894.13",493,-0.0230753299352727,0.609264973854319,0.666963766502501,FALSE,FALSE,"Negative","MYO6","Unconventional myosin-VI","MYO6","Q9UM54"
"X7821.6",490,-0.0231102599260077,0.609820975647165,0.667468114751311,FALSE,FALSE,"Negative","C1D","Nuclear nucleic acid-binding protein C1D","C1D","Q13901"
"X6267.51",463,0.0237268704650704,0.610588903585636,0.66809985467313,FALSE,FALSE,"Positive","STMN4","Stathmin-4","STMN4","Q9H169"
"X8325.37",487,-0.023137914528556,0.610496184139997,0.66809985467313,FALSE,FALSE,"Negative","ADH4","Alcohol dehydrogenase 4","ADH4","P08319"
"X14246.50",492,-0.0229433541847639,0.611677373774781,0.669186319427197,FALSE,FALSE,"Negative","DOK2","Docking protein 2","DOK2","O60496"
"X9565.6",491,-0.0228711467324896,0.613161931715343,0.670705704507492,FALSE,FALSE,"Negative","PAWR","PRKC apoptosis WT1 regulator protein","PAWR","Q96IZ0"
"X19266.35",491,0.0228357324402136,0.613711858841763,0.671202431098602,FALSE,FALSE,"Positive","G3BP1","Ras GTPase-activating protein-binding protein 1","G3BP1","Q13283"
"X14755.4",490,0.0228388755210123,0.6140262402305,0.671441431909874,FALSE,FALSE,"Positive","LTF","Lactotransferrin","Lactoferrin","P02788"
"X9577.26",488,0.0228374597996944,0.614775975751193,0.672156346205261,FALSE,FALSE,"Positive","SYT2","Synaptotagmin-2","SYT2","Q8N9I0"
"X9607.39",490,0.0227695550977237,0.615102441580487,0.672408333843838,FALSE,FALSE,"Positive","PRR27","Proline-rich protein 27","CD040","Q6MZM9"
"X11988.24",490,0.0227195403883134,0.615879434493802,0.673152666348741,FALSE,FALSE,"Positive","PTPRH","Receptor-type tyrosine-protein phosphatase H","PTPRH","Q9HD43"
"X15523.9",430,-0.0242522793997076,0.616008129006012,0.67318829074682,FALSE,FALSE,"Negative","ALAD","Delta-aminolevulinic acid dehydratase","HEM2","P13716"
"X12587.65",494,-0.0225019976085895,0.617830053995824,0.675074017819489,FALSE,FALSE,"Negative","ARL2","ADP-ribosylation factor-like protein 2","ARL2","P36404"
"X2730.58",495,0.0224640313459762,0.618066493903224,0.67522704145229,FALSE,FALSE,"Positive","MICA","MHC class I polypeptide-related sequence A","MICA","Q29983"
"X11645.9",490,0.0225436310519098,0.618615643262415,0.675721593802154,FALSE,FALSE,"Positive","P4HA1","Prolyl 4-hydroxylase subunit alpha-1","P4HA1","P13674"
"X21504.41",452,-0.0234254646398288,0.61938558579326,0.676457129479543,FALSE,FALSE,"Negative","AGO2","Eukaryotic translation initiation factor 2C 2","I2C2","Q9UKV8"
"X16536.3",490,0.0224756516435634,0.619674455916886,0.676667118269335,FALSE,FALSE,"Positive","HMGA1","High mobility group protein HMG-I/HMG-Y","HMGA1","P17096"
"X9838.4",491,-0.0224067574358906,0.620390291459424,0.67734320319097,FALSE,FALSE,"Negative","SMAD1","Mothers against decapentaplegic homolog 1","SMAD1","Q15797"
"X7960.53",487,-0.0224769054796776,0.620734300204725,0.677613179512872,FALSE,FALSE,"Negative","POTEG","POTE ankyrin domain family member G","POTEG","Q6S5H5"
"X12409.90",487,0.0223782416213266,0.622268834272948,0.679182484275787,FALSE,FALSE,"Positive","RAB7B","Ras-related protein Rab-7b","RAB7B","Q96AH8"
"X19209.6",488,0.0223204708778004,0.62280975658852,0.679561112913175,FALSE,FALSE,"Positive","NFKBIA","NF-kappa-B inhibitor alpha","IKB-alpha","P25963"
"X21909.10",492,0.0222347444105541,0.622721588023844,0.679561112913175,FALSE,FALSE,"Positive","ITGA5|ITGB1","Integrin a5b1","Integrin a5b1","P08648|P05556"
"X8028.22",494,0.0221427770140262,0.623453856553531,0.680157960622564,FALSE,FALSE,"Positive","SPINK5","Serine protease inhibitor Kazal-type 5","SPINK5","Q9NQ38"
"X21837.3",489,0.0222178536307726,0.624053115401458,0.68070571058661,FALSE,FALSE,"Positive","SSR2","Translocon-associated protein subunit beta","SSRB","P43308"
"X18376.19",452,0.0230399552286544,0.625164099397512,0.681811383509196,FALSE,FALSE,"Positive","MYL3","Myosin light chain 3","Myosin light chain 1","P08590"
"X4160.49",489,-0.0221229083016514,0.625536236739882,0.68211104270904,FALSE,FALSE,"Negative","MMP2","72 kDa type IV collagenase","MMP-2","P08253"
"X3519.3",494,-0.0219467864121903,0.626531482577647,0.683089966608002,FALSE,FALSE,"Negative","CCL17","C-C motif chemokine 17","TARC","Q92583"
"X21492.19",488,0.0220476219216403,0.627067908579862,0.683568425085891,FALSE,FALSE,"Positive","CLUL1","Clusterin-like protein 1","CLUL1","Q15846"
"X11672.17",491,0.0219580602918937,0.62740930357541,0.683804554685962,FALSE,FALSE,"Positive","KIF16B","Kinesin-like protein KIF16B","KI16B","Q96L93"
"X24659.6",490,0.0219760671339851,0.627479754107261,0.683804554685962,FALSE,FALSE,"Positive","DNAJB13","DnaJ homolog subfamily B member 13","DJB13","P59910"
"X8635.283",489,0.0219186263491419,0.628732404077116,0.685063072104557,FALSE,FALSE,"Positive","ZPBP","Zona pellucida-binding protein 1","ZPBP1","Q9BS86"
"X17441.4",487,0.021903001747901,0.629683163435552,0.685992311021157,FALSE,FALSE,"Positive","ALPI","Intestinal-type alkaline phosphatase","Alkaline phosphatase, intestine","P09923"
"X3879.50",490,0.0217451182769909,0.631102166814839,0.687411408775414,FALSE,FALSE,"Positive","CDC37","Hsp90 co-chaperone Cdc37","CDC37","Q16543"
"X7240.2",490,0.0217400323718872,0.631182038721408,0.687411408775414,FALSE,FALSE,"Positive","MBTPS1","Membrane-bound transcription factor site-1 protease","MBTP1","Q14703"
"X22529.31",495,-0.0216197932177934,0.631334030324807,0.687470057892938,FALSE,FALSE,"Negative","PHF6","PHD finger protein 6","PHF6","Q8IWS0"
"X23250.3",488,-0.0216894202589478,0.632676937120239,0.688726865501643,FALSE,FALSE,"Negative","TCEAL4","Transcription elongation factor A protein-like 4","TCAL4","Q96EI5"
"X8017.23",491,0.0216222304537952,0.632684850749903,0.688726865501643,FALSE,FALSE,"Positive","FOXRED1","FAD-dependent oxidoreductase domain-containing protein 1","FXRD1","Q96CU9"
"X23376.56",488,0.0216162969459017,0.633824571798164,0.689860336458381,FALSE,FALSE,"Positive","ARPC2","Actin-related protein 2/3 complex subunit 2","ARPC2","O15144"
"X9495.10",487,-0.0216212349626009,0.634096768434333,0.690049380593833,FALSE,FALSE,"Negative","CXCL17","C-X-C motif chemokine 17","VCC1","Q6UXB2"
"X9774.59",490,-0.0214192400999263,0.636228585388357,0.692261764623399,FALSE,FALSE,"Negative","RNF150","RING finger protein 150","RN150","Q9ULK6"
"X24661.4",491,-0.0213612409617803,0.636797655002863,0.692773345751678,FALSE,FALSE,"Negative","MAP6D1","MAP6 domain-containing protein 1","MA6D1","Q9H9H5"
"X16770.3",492,0.0213301861284112,0.636943448144171,0.692824356249987,FALSE,FALSE,"Positive","REG1B","Lithostathine-1-beta","REG1B","P48304"
"X21109.1",494,0.0212767201712557,0.6371022851789,0.692889536978449,FALSE,FALSE,"Positive","CFAP36","Cilia- and flagella-associated protein 36","CFA36","Q96G28"
"X11390.24",491,0.0212810570442935,0.638063485032168,0.693827182963417,FALSE,FALSE,"Positive","CA8","Carbonic anhydrase-related protein","Carbonic Anhydrase VIII","P35219"
"X22371.46",485,0.0213809434176118,0.638565711448957,0.694265529830816,FALSE,FALSE,"Positive","FAM110A","Protein FAM110A","F110A","Q9BQ89"
"X18316.75",488,0.0212994777373936,0.638807016265373,0.694420103808029,FALSE,FALSE,"Positive","SEPTIN3","Neuronal-specific septin-3","SEPT3","Q9UH03"
"X21276.11",486,0.0213241194760783,0.639111310762347,0.694643092612915,FALSE,FALSE,"Positive","PROM1","CD133 antigen","CD133","O43490"
"X23627.3",493,0.0211135615310365,0.640028282399632,0.695531821006736,FALSE,FALSE,"Positive","SDHAF4","UPF0369 protein C6orf57","CF057","Q5VUM1"
"X14005.2",489,-0.0211778112396696,0.640381043865027,0.695807230072051,FALSE,FALSE,"Negative","CHD7","Chromodomain-helicase-DNA-binding protein 7","CHD7","Q9P2D1"
"X9855.10",494,-0.0210570079838795,0.640584640309695,0.695920503314115,FALSE,FALSE,"Negative","RHOA","Transforming protein RhoA","Rho A","P61586"
"X6042.52",492,0.0210759196859037,0.640965563307966,0.696226356174957,FALSE,FALSE,"Positive","TNC","Tenascin","Tenascin","P24821"
"X5443.62",490,-0.02109145321374,0.641402610911175,0.696593068129114,FALSE,FALSE,"Negative","NPPA","Atrial natriuretic factor","ANP","P01160"
"X8664.36",491,-0.0209705277141458,0.642975587743102,0.698193147130744,FALSE,FALSE,"Negative","PKDCC","Extracellular tyrosine-protein kinase PKDCC","PKDCC","Q504Y2"
"X10917.40",492,0.0209074195650957,0.643636794615178,0.698737592400942,FALSE,FALSE,"Positive","GNGT2","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2","GBGT2","O14610"
"X5954.62",487,0.0210124867753365,0.643676471629305,0.698737592400942,FALSE,FALSE,"Positive","PTH","Parathyroid hormone","PTH","P01270"
"X12811.55",490,-0.0208884212707354,0.64461616502679,0.699649246360809,FALSE,FALSE,"Negative","ZNF415","Zinc finger protein 415","ZN415","Q09FC8"
"X13105.7",489,-0.0207270060777164,0.647513262627289,0.702684803207461,FALSE,FALSE,"Negative","SNAP25","Synaptosomal-associated protein 25","SNP25","P60880"
"X9003.99",488,-0.0206255295726098,0.649459836391058,0.70468806597264,FALSE,FALSE,"Negative","MARCO","Macrophage receptor MARCO","MARCO","Q9UEW3"
"X21393.62",486,0.0205812873493141,0.650835036023884,0.706070842085691,FALSE,FALSE,"Positive","AHCY","Adenosylhomocysteinase","SAHH","P23526"
"X4556.10",491,-0.0204631028843667,0.651035788618905,0.706179265914436,FALSE,FALSE,"Negative","IL34","Interleukin-34","IL-34","Q6ZMJ4"
"X15457.14",491,0.0204524344863007,0.651205692613229,0.706254199838314,FALSE,FALSE,"Positive","ANPEP","Aminopeptidase N","Aminopeptidase N","P15144"
"X22137.3",489,0.0203163605315442,0.65403833442185,0.70921649111843,FALSE,FALSE,"Positive","FAM102B","Protein FAM102B","F102B","Q5T8I3"
"X25446.34",465,-0.02082845296835,0.654166511893986,0.709245691969877,FALSE,FALSE,"Negative","DDI2","Protein DDI1 homolog 2","DDI2","Q5TDH0"
"X11283.13",492,-0.0202012820452054,0.654880861239415,0.709910311510694,FALSE,FALSE,"Negative","DCAF5","DDB1- and CUL4-associated factor 5","DCAF5","Q96JK2"
"X18255.6",491,-0.0201285380561228,0.65637260318133,0.711338719340658,FALSE,FALSE,"Negative","CYB5R1","NADH-cytochrome b5 reductase 1","NB5R1","Q9UHQ9"
"X22511.28",493,0.0200856541685004,0.656401639088938,0.711338719340658,FALSE,FALSE,"Positive","NFYA","Nuclear transcription factor Y subunit alpha","NFYA","P23511"
"X5021.13",484,0.0202652741680807,0.656515682504,0.711352259232873,FALSE,FALSE,"Positive","PPA1","Inorganic pyrophosphatase","PPase","Q15181"
"X11187.11",495,-0.0200156635526474,0.656869760767573,0.711515799316042,FALSE,FALSE,"Negative","CLEC12A","C-type lectin domain family 12 member A","CL12A","Q5QGZ9"
"X8269.327",488,-0.0201637213633494,0.656801099477853,0.711515799316042,FALSE,FALSE,"Negative","ARSK","Arylsulfatase K","ARSK","Q6UWY0"
"X23336.2",483,-0.0202368157987291,0.657300831522028,0.711872653805165,FALSE,FALSE,"Negative","KCNRG","Putative potassium channel regulatory protein","KCNRG","Q8N5I3"
"X15588.17",486,-0.0200966670162917,0.658530455041627,0.713094116179719,FALSE,FALSE,"Negative","GLA","Alpha-galactosidase A","galactosidase, alpha","P06280"
"X24696.14",492,-0.0198965914014511,0.659756949907945,0.714311813617489,FALSE,FALSE,"Negative","MAGIX","PDZ domain-containing protein MAGIX","MAGIX","Q9H6Y5"
"X3728.52",491,0.0198954779835111,0.660100641573464,0.71457348079464,FALSE,FALSE,"Positive","SCT","Secretin","Secretin","P09683"
"X7131.207",490,0.0199054168089739,0.660267863369804,0.714644064107769,FALSE,FALSE,"Positive","TNC","Tenascin","Tenascin","P24821"
"X4920.10",494,0.0198103537266581,0.660491421914642,0.7147755925401,FALSE,FALSE,"Positive","LYZ","Lysozyme C","Lysozyme","P61626"
"X4924.32",484,-0.0199371383511338,0.661729639037709,0.716004961609384,FALSE,FALSE,"Negative","MMP1","Interstitial collagenase","MMP-1","P03956"
"X11281.6",492,-0.0197621992647407,0.661912285880452,0.716091978778775,FALSE,FALSE,"Negative","GRB7","Growth factor receptor-bound protein 7","GRB7","Q14451"
"X12817.1",488,0.0198296115650689,0.662133086932857,0.716220239957484,FALSE,FALSE,"Positive","GEM","GTP-binding protein GEM","GEM","P55040"
"X20550.38",492,0.019734802709667,0.662352006267378,0.716346426417012,FALSE,FALSE,"Positive","NTM","Neurotrimin","NTRI","Q9P121"
"X8569.147",494,-0.0196833772131465,0.662532815806641,0.716431363804495,FALSE,FALSE,"Negative","ARL8B","ADP-ribosylation factor-like protein 8B","ARL8B","Q9NVJ2"
"X10075.75",492,-0.0196328572371432,0.663989270805813,0.717673945686579,FALSE,FALSE,"Negative","ACBD6","Acyl-CoA-binding domain-containing protein 6","ACBD6","Q9BR61"
"X20440.36",494,0.0195983882651953,0.663900576974884,0.717673945686579,FALSE,FALSE,"Positive","TTC32","Tetratricopeptide repeat protein 32","TTC32","Q5I0X7"
"X7147.35",493,-0.0196145536281616,0.663961672805967,0.717673945686579,FALSE,FALSE,"Negative","WFDC8","WAP four-disulfide core domain protein 8","WFDC8","Q8IUA0"
"X19557.3",480,0.0197786640566378,0.66556605395248,0.719267233560185,FALSE,FALSE,"Positive","KLB","Beta-klotho","KLOTB","Q86Z14"
"X25095.1",485,0.0196272501526575,0.666343656230351,0.719931312092663,FALSE,FALSE,"Positive","SNCAIP","Synphilin-1","SNCAP","Q9Y6H5"
"X3003.29",490,-0.0195237144236593,0.66638609958727,0.719931312092663,FALSE,FALSE,"Negative","NCR3","Natural cytotoxicity triggering receptor 3","NKp30","O14931"
"X13041.47",491,-0.0194596477918347,0.667094762277332,0.720585784079061,FALSE,FALSE,"Negative","TRAF4","TNF receptor-associated factor 4","TRAF4","Q9BUZ4"
"X13726.4",493,0.0193996897492285,0.667421136082876,0.72082717518664,FALSE,FALSE,"Positive","CD80","T-lymphocyte activation antigen CD80","B7","P33681"
"X23607.1",491,0.0193096884907709,0.669508003774962,0.722969564736181,FALSE,FALSE,"Positive","C16orf71","Uncharacterized protein C16orf71","CP071","Q8IYS4"
"X6600.70",487,0.019376281852374,0.669715508520141,0.723082172808814,FALSE,FALSE,"Positive","RELL2","RELT-like protein 2","RELL2","Q8NC24"
"X12827.37",492,-0.019248265482206,0.670180242949568,0.723472430553509,FALSE,FALSE,"Negative","RGS3","Regulator of G-protein signaling 3","RGS3","P49796"
"X10012.5",487,-0.019302278661665,0.67090292592494,0.724140985532235,FALSE,FALSE,"Negative","SPDEF","SAM pointed domain-containing Ets transcription factor","SPDEF","O95238"
"X21348.22",492,-0.0191672529614431,0.67148721360828,0.724659980176552,FALSE,FALSE,"Negative","TRPT1","tRNA 2'-phosphotransferase 1","TRPT1","Q86TN4"
"X19166.15",494,-0.019121050197913,0.671603214993841,0.724673524496589,FALSE,FALSE,"Negative","RPS19","40S ribosomal protein S19","RS19","P39019"
"X12991.49",493,-0.0190903635632929,0.672413894328153,0.725436520833007,FALSE,FALSE,"Negative","CUL9","Cullin-9","CUL9","Q8IWT3"
"X5114.65",493,-0.0190820177144649,0.67254880359756,0.72547033711132,FALSE,FALSE,"Negative","PRLR","Prolactin receptor","Prolactin Receptor","P16471"
"X12820.1",494,0.0190460403489987,0.672816781025238,0.725647659904818,FALSE,FALSE,"Positive","GRAP","GRB2-related adapter protein","GRAP","Q13588"
"X8945.7",491,0.0190615777960888,0.673508231462727,0.726281582727278,FALSE,FALSE,"Positive","ABRAXAS2","BRISC complex subunit Abro1","F175B","Q15018"
"X4785.30",489,0.0190569472300936,0.67421334444123,0.726930041220689,FALSE,FALSE,"Positive","SERPINA6","Corticosteroid-binding globulin","CBG","P08185"
"X13990.1",463,-0.0194596771573496,0.676217647545959,0.72897885827323,FALSE,FALSE,"Negative","PC","Pyruvate carboxylase, mitochondrial","pyruvate carboxylase","P11498"
"X24977.18",494,-0.0187643416516513,0.677381884255983,0.730121572428553,FALSE,FALSE,"Negative","VILL","Villin-like protein","VILL","O15195"
"X21327.12",492,-0.0187784925815413,0.677772792971146,0.730430525348135,FALSE,FALSE,"Negative","CYREN","Modulator of retrovirus infection homolog","MRI","Q9BWK5"
"X8062.15",491,0.0187799906772548,0.678059364697897,0.730626957346373,FALSE,FALSE,"Positive","EVA1B","Protein eva-1 homolog B","F176B","Q9NVM1"
