"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X7019.13",495,0.257157123452094,6.44336155755801e-09,2.10227050352557e-08,TRUE,TRUE,"Positive","SEMA7A","Semaphorin-7A","Semaphorin-7A","O75326"
"X6527.1",489,0.258524377888175,6.58757591521592e-09,2.14832259246217e-08,TRUE,TRUE,"Positive","TRIL","TLR4 interactor with leucine rich repeats:Extracellular domain","TRIL:ECD","Q7L0X0"
"X6117.4",494,0.257094529733994,6.7324014992704e-09,2.19453106106976e-08,TRUE,TRUE,"Positive","PCSK2","Neuroendocrine convertase 2","NEC2","P16519"
"X16551.14",493,-0.257329730217161,6.74914338429019e-09,2.19896508869548e-08,TRUE,TRUE,"Negative","STAT5B","Signal transducer and activator of transcription 5B","STA5B","P51692"
"X14711.27",493,0.257243726333488,6.83028687547117e-09,2.2243681805056e-08,TRUE,TRUE,"Positive","CST6","Cystatin-M","Cystatin M","Q15828"
"X16614.27",489,0.258207083827652,6.88349177531996e-09,2.24065334043292e-08,TRUE,TRUE,"Positive","RSPO1","R-spondin-1","RSPO1","Q2MKA7"
"X5792.8",493,-0.257150926517191,6.91890310984847e-09,2.25113405873147e-08,TRUE,TRUE,"Negative","AFP","alpha-Fetoprotein","AFP","P02771"
"X20126.19",493,0.257079505698367,6.98786222077486e-09,2.27251508154726e-08,TRUE,TRUE,"Positive","GFAP","Glial fibrillary acidic protein","GFAP","P14136"
"X21286.29",492,-0.257315396132874,7.00502206437378e-09,2.27703849470712e-08,TRUE,TRUE,"Negative","RPL11","60S ribosomal protein L11","RL11","P62913"
"X8941.4",495,0.256453641194242,7.10639209053535e-09,2.30891820937849e-08,TRUE,TRUE,"Positive","NLGN3","Neuroligin-3","NLGN3","Q9NZ94"
"X19491.11",495,0.256354808657786,7.20468527393529e-09,2.33976913972725e-08,TRUE,TRUE,"Positive","HSD17B8","Estradiol 17-beta-dehydrogenase 8","DHB8","Q92506"
"X4459.68",495,0.256305784758284,7.25392943497267e-09,2.35466986524484e-08,TRUE,TRUE,"Positive","PCSK7","Proprotein convertase subtilisin/kexin type 7","PCSK7","Q16549"
"X4146.58",492,-0.257059314142237,7.25816371663633e-09,2.354953072489e-08,TRUE,TRUE,"Negative","NTF4","Neurotrophin-4","Neurotrophin-5","P34130"
"X2888.49",495,0.25622731172512,7.33343499466496e-09,2.37827371007537e-08,TRUE,TRUE,"Positive","C7","Complement component C7","C7","P10643"
"X22144.65",490,0.257329146074196,7.5020216480225e-09,2.4318214550855e-08,TRUE,TRUE,"Positive","FBXO48","F-box only protein 48","FBX48","Q5FWF7"
"X7947.19",489,0.257510644075385,7.57889086536675e-09,2.45560270637808e-08,TRUE,TRUE,"Positive","TEPSIN","AP-4 complex accessory subunit tepsin","AP4AT","Q96N21"
"X21643.8",492,-0.256735732417166,7.59073661022681e-09,2.45830374270175e-08,TRUE,TRUE,"Negative","RPS20","40S ribosomal protein S20","RS20","P60866"
"X10565.19",494,0.256198432869229,7.62447196767841e-09,2.46808808380718e-08,TRUE,TRUE,"Positive","SLITRK3","SLIT and NTRK-like protein 3","SLIK3","O94933"
"X15644.1",491,0.256940756507971,7.64205956597902e-09,2.47263867250268e-08,TRUE,TRUE,"Positive","BTD","Biotinidase","Biotinidase","P43251"
"X21737.20",491,0.256898349809673,7.68697596321142e-09,2.48602338976436e-08,TRUE,TRUE,"Positive","ST6GAL2","Beta-galactoside alpha-2,6-sialyltransferase 2","SIAT2","Q96JF0"
"X14226.120",490,-0.257128205481549,7.71311459334347e-09,2.4933256911108e-08,TRUE,TRUE,"Negative","BHMT2","S-methylmethionine--homocysteine S-methyltransferase BHMT2","BHMT2","Q9H2M3"
"X9579.59",483,0.258791867956408,7.86120989457661e-09,2.54002653650872e-08,TRUE,TRUE,"Positive","PRRG4","Transmembrane gamma-carboxyglutamic acid protein 4","TMG4","Q9BZD6"
"X22152.162",493,0.256104915822001,7.99811694670821e-09,2.58307096411669e-08,TRUE,TRUE,"Positive","GALNT9","Polypeptide N-acetylgalactosaminyltransferase 9","GALT9","Q9HCQ5"
"X19295.32",492,0.256207329334008,8.16582115590396e-09,2.63601738235517e-08,TRUE,TRUE,"Positive","PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G","P36873"
"X20948.16",495,0.254891620174054,8.82359744303493e-09,2.84683253419028e-08,TRUE,TRUE,"Positive","NUDT16","U8 snoRNA-decapping enzyme","NUD16","Q96DE0"
"X24409.2",492,0.255642669344686,8.82700965633303e-09,2.84683253419028e-08,TRUE,TRUE,"Positive","RDH13","Retinol dehydrogenase 13","RDH13","Q8NBN7"
"X9841.197",490,-0.256125902210534,8.85503804755052e-09,2.85455782434843e-08,TRUE,TRUE,"Negative","PAICS","Multifunctional protein ADE2","Multifunctional protein ADE2","P22234"
"X25260.62",492,0.255442756028674,9.07330846927409e-09,2.92357524504439e-08,TRUE,TRUE,"Positive","FAM219B","Uncharacterized protein C15orf17","CO017","Q5XKK7"
"X10721.76",495,0.254678207488893,9.08740078887792e-09,2.92676977131447e-08,TRUE,TRUE,"Positive","HSPA1A","Heat shock 70 kDa protein 1A","HSP 70","P0DMV8"
"X5346.24",495,0.25463708292581,9.13910668305286e-09,2.94206995931918e-08,TRUE,TRUE,"Positive","CPNE1","Copine-1:Ca2+-dependent membrane-targeting module domains 1 and 2","CPNE1:C2, 1 and 2","Q99829"
"X23002.27",479,0.258620837906925,9.27930449620625e-09,2.98583040863228e-08,TRUE,TRUE,"Positive","NXPH1","Neurexophilin-1","NXPH1","P58417"
"X19383.131",489,0.255796581743563,9.59295795065571e-09,3.08533840423982e-08,TRUE,TRUE,"Positive","CINP","Cyclin-dependent kinase 2-interacting protein","CINP","Q9BW66"
"X8660.5",474,0.25957196418191,9.7541313273906e-09,3.1357361151157e-08,TRUE,TRUE,"Positive","OLFML3","Olfactomedin-like protein 3","OLFL3","Q9NRN5"
"X23364.3",491,-0.255050248340282,9.91354848917738e-09,3.18552326452695e-08,TRUE,TRUE,"Negative","UCK1","Uridine-cytidine kinase 1","UCK1","Q9HA47"
"X19808.26",490,-0.254752700562911,1.0688743498913e-08,3.43304210040741e-08,TRUE,TRUE,"Negative","RAB3D","Ras-related protein Rab-3D","RAB3D","O95716"
"X14326.4",490,0.254736457891159,1.07124943770761e-08,3.43909363480376e-08,TRUE,TRUE,"Positive","UBE2E1","Ubiquitin-conjugating enzyme E2 E1","UB2E1","P51965"
"X3628.3",493,-0.2538285212104,1.09401293820309e-08,3.51056373436217e-08,TRUE,TRUE,"Negative","MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2","P36507"
"X3831.21",493,-0.253682006720457,1.11617663038873e-08,3.58004454939243e-08,TRUE,TRUE,"Negative","PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","pTEN","P60484"
"X5727.35",495,-0.253040404313997,1.13825341050936e-08,3.64918313071765e-08,TRUE,TRUE,"Negative","B3GLCT","Beta-1,3-glucosyltransferase","B3GLT","Q6Y288"
"X14633.26",494,-0.253145791020576,1.16082150502771e-08,3.71983286492183e-08,TRUE,TRUE,"Negative","TMEM185A","Transmembrane protein 185A","T185A","Q8NFB2"
"X21138.2",494,0.253109863310946,1.16654072493825e-08,3.73645074448671e-08,TRUE,TRUE,"Positive","NPM2","Nucleoplasmin-2","NPM2","Q86SE8"
"X6382.17",493,0.253336421567126,1.17019121432594e-08,3.74643028169707e-08,TRUE,TRUE,"Positive","MANBA","Beta-mannosidase","MANBA","O00462"
"X25073.13",472,-0.258646258636184,1.18660270020051e-08,3.79723705568963e-08,TRUE,TRUE,"Negative","UBE4A","Ubiquitin conjugation factor E4 A","UBE4A","Q14139"
"X17832.12",467,-0.259960622472209,1.19073356459711e-08,3.80871626484143e-08,TRUE,TRUE,"Negative","IDI2","Isopentenyl-diphosphate delta-isomerase 2","IDI2","Q9BXS1"
"X11257.1",492,0.253254157470963,1.22447880937771e-08,3.91486721117795e-08,TRUE,TRUE,"Positive","QDPR","Dihydropteridine reductase","DHPR","P09417"
"X24948.79",494,-0.252452514760119,1.27613045093911e-08,4.07814498577941e-08,TRUE,TRUE,"Negative","PSPC1","Paraspeckle component 1","PSPC1","Q8WXF1"
"X6304.8",494,0.252439884419841,1.27833080521183e-08,4.08331385796119e-08,TRUE,TRUE,"Positive","C1QTNF1","Complement C1q tumor necrosis factor-related protein 1","C1QT1","Q9BXJ1"
"X11375.49",483,0.255103681250389,1.29819161363325e-08,4.14486429056559e-08,TRUE,TRUE,"Positive","FOXL2","Forkhead box protein L2","FOXL2","P58012"
"X11382.5",473,0.257578217945945,1.32112701041753e-08,4.21469051688844e-08,TRUE,TRUE,"Positive","BLVRA","Biliverdin reductase A","BIEA","P53004"
"X3347.9",492,-0.252695468123607,1.32126486439501e-08,4.21469051688844e-08,TRUE,TRUE,"Negative","GRK2","beta-adrenergic receptor kinase 1","BARK1","P25098"
"X9275.2",471,0.258078742380404,1.32641928150104e-08,4.22920667588292e-08,TRUE,TRUE,"Positive","SIGLEC5","Sialic acid-binding Ig-like lectin 5","Siglec-5","O15389"
"X8992.1",493,0.252282976872531,1.3509306953927e-08,4.30540014614462e-08,TRUE,TRUE,"Positive","CEMIP2","Transmembrane protein 2","TMEM2","Q9UHN6"
"X25041.11",494,-0.251941508385717,1.36814855516813e-08,4.35829041789574e-08,TRUE,TRUE,"Negative","PFKFB4","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4","F264","Q16877"
"X6462.12",489,0.253078096604019,1.38916571381129e-08,4.42322992056731e-08,TRUE,TRUE,"Positive","TIMP4","Metalloproteinase inhibitor 4","TIMP-4","Q99727"
"X14139.16",494,0.251668572571216,1.41989686782216e-08,4.51902660567662e-08,TRUE,TRUE,"Positive","NRG4","Neuregulin-4","NRG4","Q8WWG1"
"X6036.78",489,0.252854324439751,1.43188332805509e-08,4.55510568257306e-08,TRUE,TRUE,"Positive","EPHA10","Ephrin type-A receptor 10","EPHAA","Q5JZY3"
"X21141.9",491,0.252199156537913,1.46205554147585e-08,4.64897824241413e-08,TRUE,TRUE,"Positive","LRATD2","Protein FAM84B","FA84B","Q96KN1"
"X9416.77",492,0.251910718080067,1.46981841715051e-08,4.67154174779462e-08,TRUE,TRUE,"Positive","CPM","Carboxypeptidase M","CBPM","P14384"
"X18327.6",494,-0.251410193416765,1.47062871254589e-08,4.67199733849614e-08,TRUE,TRUE,"Negative","SNX5","Sorting nexin-5","SNX5","Q9Y5X3"
"X17209.27",489,0.252649467911202,1.47210336022224e-08,4.67456212074198e-08,TRUE,TRUE,"Positive","SULT2B1","Sulfotransferase family cytosolic 2B member 1","ST2B1","O00204"
"X12411.60",492,-0.251891970517018,1.47355808129071e-08,4.67706133187196e-08,TRUE,TRUE,"Negative","MAX","Protein max","MAX","P61244"
"X12931.16",493,0.25147729786015,1.50712487356514e-08,4.78143557034592e-08,TRUE,TRUE,"Positive","NR3C2","Mineralocorticoid receptor","MCR","P08235"
"X10827.67",492,0.251690954361566,1.51423920538754e-08,4.80183143220447e-08,TRUE,TRUE,"Positive","LINGO3","Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3","LIGO3","P0C6S8"
"X12758.47",491,0.251876442872436,1.52733293082743e-08,4.84116162011138e-08,TRUE,TRUE,"Positive","GRID2","Glutamate receptor ionotropic, delta-2","GRID2","O43424"
"X11458.30",493,0.251347193846905,1.53393494899181e-08,4.8598888818126e-08,TRUE,TRUE,"Positive","PCBP1","Poly(rC)-binding protein 1","PCBP1","Q15365"
"X15303.63",494,0.251073523965353,1.53937215854524e-08,4.87491047495904e-08,TRUE,TRUE,"Positive","S100A5","Protein S100-A5","S100A5","P33763"
"X18322.15",489,0.252307911696199,1.54160660130624e-08,4.87978049803442e-08,TRUE,TRUE,"Positive","JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6","JMJD6","Q6NYC1"
"X9963.19",494,0.251057837985049,1.54264975263907e-08,4.88087692738784e-08,TRUE,TRUE,"Positive","PCDHB10","Protocadherin beta-10","PCDBA","Q9UN67"
"X9543.131",489,0.252216616024882,1.56071603946598e-08,4.93580851307412e-08,TRUE,TRUE,"Positive","COG8","Conserved oligomeric Golgi complex subunit 8","COG8","Q96MW5"
"X24670.1",494,0.250961586843948,1.56290992572723e-08,4.94051625889858e-08,TRUE,TRUE,"Positive","PIH1D1","PIH1 domain-containing protein 1","PIHD1","Q9NWS0"
"X15513.108",493,0.251079096415248,1.59064488162223e-08,5.02592124301475e-08,TRUE,TRUE,"Positive","PRSS8","Prostasin","Prostasin","Q16651"
"X25088.42",493,-0.250964402444969,1.61552105048152e-08,5.10222045023582e-08,TRUE,TRUE,"Negative","PHKA1","Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform","PHKA1","P46020"
"X22077.46",489,0.251916042259009,1.62526463344688e-08,5.13067992667662e-08,TRUE,TRUE,"Positive","ATP23","Mitochondrial inner membrane protease ATP23 homolog","ATP23","Q9Y6H3"
"X25301.48",489,0.251902063671875,1.62832861313116e-08,5.13803690765036e-08,TRUE,TRUE,"Positive","DYRK1A","Dual specificity tyrosine-phosphorylation-regulated kinase 1A","DYR1A","Q13627"
"X13076.4",481,-0.253854880772774,1.6448215568651e-08,5.1877420107339e-08,TRUE,TRUE,"Negative","FXR1","Fragile X mental retardation syndrome-related protein 1","FXR1","P51114"
"X25482.5",495,0.250332862209853,1.64596750642021e-08,5.18901997411052e-08,TRUE,TRUE,"Positive","NFIA","Nuclear factor 1 A-type","NFIA","Q12857"
"X21280.13",489,-0.251797995375867,1.65131590284096e-08,5.20353931596983e-08,TRUE,TRUE,"Negative","TSC22D3","TSC22 domain family protein 3","T22D3","Q99576"
"X3322.52",492,0.250980622620936,1.66688957781441e-08,5.25025246968972e-08,TRUE,TRUE,"Positive","LRIG3","Leucine-rich repeats and immunoglobulin-like domains protein 3","LRIG3","Q6UXM1"
"X2843.13",492,0.250782005011582,1.71217197774533e-08,5.39045604678923e-08,TRUE,TRUE,"Positive","SPINT2","Kunitz-type protease inhibitor 2","SPINT2","O43291"
"X10938.13",493,0.250406214449462,1.74206450408372e-08,5.48210325746022e-08,TRUE,TRUE,"Positive","CD58","Lymphocyte function-associated antigen 3","sLFA-3","P19256"
"X21129.95",492,0.250312319403789,1.82404333591586e-08,5.73750496995535e-08,TRUE,TRUE,"Positive","MAD2L1BP","MAD2L1-binding protein","MD2BP","Q15013"
"X6458.6",472,0.255275860833439,1.85762756431184e-08,5.84052113465189e-08,TRUE,TRUE,"Positive","RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1:Lumenal domain","RPN1:LD","P04843"
"X12540.25",493,0.249916958279903,1.86082991027059e-08,5.84796479203476e-08,TRUE,TRUE,"Positive","RHOG","Rho-related GTP-binding protein RhoG","RHOG","P84095"
"X18870.1",494,0.24965347137367,1.86515457713227e-08,5.85892727031907e-08,TRUE,TRUE,"Positive","CD3E","T-cell surface glycoprotein CD3 epsilon chain","CD3E","P07766"
"X22386.11",493,-0.249831626336967,1.88233135311139e-08,5.91023358518391e-08,TRUE,TRUE,"Negative","OTX1","Homeobox protein OTX1","OTX1","P32242"
"X6225.3",495,0.249318600414892,1.88776671769617e-08,5.92464420137172e-08,TRUE,TRUE,"Positive","PRSS8","Prostasin","Prostasin","Q16651"
"X18897.31",490,-0.250533156835113,1.89282436792618e-08,5.93785700730985e-08,TRUE,TRUE,"Negative","HDAC2","Histone deacetylase 2","HDAC2","Q92769"
"X12628.31",476,0.254068165321107,1.89816907823449e-08,5.9519580989403e-08,TRUE,TRUE,"Positive","LANCL2","LanC-like protein 2","LANC2","Q9NS86"
"X9910.9",494,0.249285451393217,1.95991935610544e-08,6.14283449195462e-08,TRUE,TRUE,"Positive","MTAP","S-methyl-5'-thioadenosine phosphorylase","MTAP","Q13126"
"X8304.50",494,0.249017846208979,2.03173679363779e-08,6.36507881906652e-08,TRUE,TRUE,"Positive","TNFRSF11B","Tumor necrosis factor receptor superfamily member 11B","OPG","O00300"
"X8468.19",481,-0.252121509881908,2.07199025628508e-08,6.48828419547474e-08,TRUE,TRUE,"Negative","KLK3","Prostate-specific antigen","PSA","P07288"
"X2748.3",494,0.248507822279039,2.17572986282525e-08,6.81009280120236e-08,TRUE,TRUE,"Positive","INHBA","Activin A","Activin A","P08476"
"X3620.67",489,-0.249712099932784,2.18416575275642e-08,6.83344399198691e-08,TRUE,TRUE,"Negative","IL22RA1","Interleukin-22 receptor subunit alpha-1","IL22RA1","Q8N6P7"
"X21529.6",492,0.248853893868096,2.21837134165403e-08,6.93426650972177e-08,TRUE,TRUE,"Positive","UBASH3A","Ubiquitin-associated and SH3 domain-containing protein A","UBS3A","P57075"
"X5713.9",492,0.248857108341552,2.21741759544377e-08,6.93426650972177e-08,TRUE,TRUE,"Positive","IFNL3","Interferon lambda-3","IFN-lambda 3","Q8IZI9"
"X5738.25",495,0.248087692693226,2.22762078428762e-08,6.96007296785672e-08,TRUE,TRUE,"Positive","TNC","Tenascin","Tenascin","P24821"
"X13119.26",485,-0.250340541022678,2.29465017528419e-08,7.16630605343994e-08,TRUE,TRUE,"Negative","SERPINA10","Protein Z-dependent protease inhibitor","protein Z inhibitor","Q9UK55"
"X10521.10",494,0.248056546335619,2.31133297246892e-08,7.21519049560819e-08,TRUE,TRUE,"Positive","MXRA8","Matrix-remodeling-associated protein 8:Extracellular domain","MXRA8:ECD","Q9BRK3"
"X10835.25",467,0.254817124729503,2.3459897392613e-08,7.32011497707144e-08,TRUE,TRUE,"Positive","A4GNT","Alpha-1,4-N-acetylglucosaminyltransferase","A4GCT","Q9UNA3"
"X23673.9",491,-0.248644856988991,2.35749440858402e-08,7.3527374586514e-08,TRUE,TRUE,"Negative","DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","ODB2","P11182"
"X18914.188",487,-0.249515461719231,2.39574420969591e-08,7.46870858429899e-08,TRUE,TRUE,"Negative","PAFAH2","Platelet-activating factor acetylhydrolase 2, cytoplasmic","PAFA2","Q99487"
"X2642.4",493,0.247888236139262,2.44248029023736e-08,7.61102065529924e-08,TRUE,TRUE,"Positive","PAFAH1B2","Platelet-activating factor acetylhydrolase IB subunit beta","PAFAH beta subunit","P68402"
"X9383.24",487,-0.249323940738171,2.45744557952964e-08,7.65424912610277e-08,TRUE,TRUE,"Negative","CHI3L2","Chitinase-3-like protein 2","CH3L2","Q15782"
"X9918.23",486,-0.249420030840758,2.50792854802684e-08,7.80801754619024e-08,TRUE,TRUE,"Negative","CALB1","Calbindin","Calbindin D28","P05937"
"X9014.18",491,0.248117399700775,2.52913360672462e-08,7.8705379454047e-08,TRUE,TRUE,"Positive","TMEM25","Transmembrane protein 25","TMM25","Q86YD3"
"X4162.54",475,-0.252128148848881,2.53608991403657e-08,7.88868110471856e-08,TRUE,TRUE,"Negative","TF","Serotransferrin","Transferrin","P02787"
"X7696.3",494,0.247180975451168,2.59813430418596e-08,8.07808735056488e-08,TRUE,TRUE,"Positive","NBR1","Next to BRCA1 gene 1 protein","NBR1","Q14596"
"X2972.57",495,0.246898557302097,2.61175016741708e-08,8.11681895419549e-08,TRUE,TRUE,"Positive","BMP7","Bone morphogenetic protein 7","BMP-7","P18075"
"X21710.16",495,0.246805541518661,2.64436232145353e-08,8.21452685666606e-08,TRUE,TRUE,"Positive","NLGN4Y","Neuroligin-4, Y-linked","NLGNY","Q8NFZ3"
"X22499.15",492,-0.247429339872168,2.68252660523976e-08,8.32938779685483e-08,TRUE,TRUE,"Negative","MED28","Mediator of RNA polymerase II transcription subunit 28","MED28","Q9H204"
"X25249.33",492,0.247328869234932,2.71859229802625e-08,8.43763360552676e-08,TRUE,TRUE,"Positive","PDHA2","Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial","ODPAT","P29803"
"X12801.33",490,-0.24769946279337,2.76232897242998e-08,8.56958124529319e-08,TRUE,TRUE,"Negative","IRF2","Interferon regulatory factor 2","IRF2","P14316"
"X19622.7",494,0.24655004026197,2.82584241001741e-08,8.76273841618945e-08,TRUE,TRUE,"Positive","INHBA","Activin A","Activin A","P08476"
"X24268.21",482,-0.249367829278482,2.88261345711003e-08,8.93482622436095e-08,TRUE,TRUE,"Negative","GAB1","GRB2-associated-binding protein 1","GAB1","Q13480"
"X13460.4",486,0.248286914092329,2.91314905486058e-08,9.02547949106517e-08,TRUE,TRUE,"Positive","CHAD","Chondroadherin","CHAD","O15335"
"X6525.17",484,-0.248708242233619,2.94301795403451e-08,9.11398796110155e-08,TRUE,TRUE,"Negative","DUSP13","Dual specificity protein phosphatase 13 isoform A","DUSP13","Q6B8I1"
"X20444.12",494,0.246233616547112,2.94719439027125e-08,9.12288851252768e-08,TRUE,TRUE,"Positive","TPPP3","Tubulin polymerization-promoting protein family member 3","TPPP3","Q9BW30"
"X13547.5",475,-0.250693596403267,3.05904089872023e-08,9.46492115527172e-08,TRUE,TRUE,"Negative","HTR7","5-hydroxytryptamine receptor 7","5HT7R","P34969"
